_MEMBER_modules_mes_black_sorted_top300,_MEMBER_modules_mes_blue_sorted_top300,_MEMBER_modules_mes_green_sorted_top300,_MEMBER_modules_mes_grey_sorted_top300,_MEMBER_modules_mes_pink_sorted_top300,_MEMBER_modules_mes_red_sorted_top300,_LogP_modules_mes_black_sorted_top300,_LogP_modules_mes_blue_sorted_top300,_LogP_modules_mes_green_sorted_top300,_LogP_modules_mes_grey_sorted_top300,_LogP_modules_mes_pink_sorted_top300,_LogP_modules_mes_red_sorted_top300,GO,_PATTERN_,_RANK_,GiniIndex,Category,CategoryID,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),EvidenceCutoff,GROUP_ID,FirstInGroupByEnrichment,FirstInGroupByLogP,BestLogPInGroup,BestEnrichmentInGroup,URL
1,1,1,0,0,0,-35.48370167423081,-12.476444442211998,-2.0990409754247477,0.0,0.0,0.0,R-HSA-449147,M111000,3,0,Reactome Gene Sets,6,Signaling by Interleukins,,-35.48370167423081,10.674066243833687,21.208036170180865,30293,473,300,50,16.666666666666668,2.151657414559676,2247|3383|3552|3575|3576|3600|3656|3718|4318|4790|4791|4792|4793|5293|5606|5682|5684|5685|5686|5687|5690|5691|5694|5704|5705|5707|5709|5717|5721|5743|5782|5970|6347|6352|6464|6597|6772|6810|7157|7186|7297|8767|8809|8878|9235|9446|9466|10148|92610|146433,FGF2|ICAM1|IL1A|IL7R|CXCL8|IL15|IRAK2|JAK3|MMP9|NFKB1|NFKB2|NFKBIA|NFKBIB|PIK3CD|MAP2K3|PSMA1|PSMA3|PSMA4|PSMA5|PSMA6|PSMB2|PSMB3|PSMB6|PSMC4|PSMC5|PSMD1|PSMD3|PSMD11|PSME2|PTGS2|PTPN12|RELA|CCL2|CCL5|SHC1|SMARCA4|STAT1|STX4|TP53|TRAF2|TYK2|RIPK2|IL18R1|SQSTM1|IL32|GSTO1|IL27RA|EBI3|TIFA|IL34,-32.273807041380216,0,4.0,1.0,1.0,-35.48370167423081,42.51649122807017,
1,1,1,0,0,1,-6.938895846993578,-3.7357812151051575,-13.847412757259018,0.0,0.0,-14.943651363469053,M5930,M111001,4,0,Hallmark Gene Sets,23,HALLMARK EPITHELIAL MESENCHYMAL TRANSITION,,-33.773326640112096,5.819089643652562,17.16583087425465,30293,200,1796,69,3.8418708240534523,0.4535354258530338,59|290|355|633|800|813|966|1277|1278|1289|1290|1296|1301|1303|1311|1314|1490|1842|2006|2026|2247|2316|2335|2919|3371|3569|3576|3600|3688|3915|4017|4148|4312|4616|4907|4982|5118|5217|5270|5479|5768|5806|5817|6372|6382|6385|6641|6678|6876|7040|7057|7128|7168|7169|7171|7412|7424|7980|8325|8572|9235|9244|10085|10272|10398|25890|51330|56937|64175,ACTA2|ANPEP|FAS|BGN|CALD1|CALU|CD59|COL1A1|COL1A2|COL5A1|COL5A2|COL8A2|COL11A1|COL12A1|COMP|COPA|CCN2|ECM2|ELN|ENO2|FGF2|FLNA|FN1|CXCL1|TNC|IL6|CXCL8|IL15|ITGB1|LAMC1|LOXL2|MATN3|MMP1|GADD45B|NT5E|TNFRSF11B|PCOLCE|PFN2|SERPINE2|PPIB|QSOX1|PTX3|PVR|CXCL6|SDC1|SDC4|SNTB1|SPARC|TAGLN|TGFB1|THBS1|TNFAIP3|TPM1|TPM2|TPM4|VCAM1|VEGFC|TFPI2|FZD8|PDLIM4|IL32|CRLF1|EDIL3|FSTL3|MYL9|ABI3BP|TNFRSF12A|PMEPA1|P3H1,-30.183220765549894,0,5.0,1.0,1.0,-33.773326640112096,5.819089643652562,
1,1,0,0,0,0,-15.809650463232352,-32.6660428460937,0.0,0.0,0.0,0.0,GO:0002831,M110000,2,0,GO Biological Processes,19,regulation of response to biotic stimulus,19_GO:0050896 response to stimulus,-32.6660428460937,9.644944769330735,19.750277704636968,30293,513,300,49,16.333333333333332,2.134287980846349,103|196|834|1520|2634|3105|3106|3133|3134|3135|3430|3553|3659|3665|3965|4615|4938|4940|5359|5610|5771|6372|6737|7097|7098|7706|9111|9636|10346|10906|11274|23586|25939|51191|51296|51752|54625|55601|57169|60489|64135|79132|81844|83666|84166|144811|151636|200316|259307,ADAR|AHR|CASP1|CTSS|GBP2|HLA-A|HLA-B|HLA-E|HLA-F|HLA-G|IFI35|IL1B|IRF1|IRF7|LGALS9|MYD88|OAS1|OAS3|PLSCR1|EIF2AK2|PTPN2|CXCL6|TRIM21|TLR2|TLR3|TRIM25|NMI|ISG15|TRIM22|TRAFD1|USP18|RIGI|SAMHD1|HERC5|SLC15A3|ERAP1|PARP14|DDX60|ZNFX1|APOBEC3G|IFIH1|DHX58|TRIM56|PARP9|NLRC5|LACC1|DTX3L|APOBEC3F|IL4I1,-29.49091031950232,0,6.0,1.0,1.0,-32.6660428460937,9.644944769330735,
1,1,1,0,0,1,-16.974243965883588,-16.182764724865116,-4.508401071285783,0.0,0.0,-3.1431345824446053,R-HSA-1280218,M111001,4,0,Reactome Gene Sets,6,Adaptive Immune System,,-31.974604984653766,3.052737999953601,14.465609859168376,30293,768,1796,139,7.739420935412027,0.6305349379506677,162|375|567|718|805|920|958|972|996|999|1062|1173|1277|1278|1326|1512|1513|1514|1520|1535|1783|3093|3105|3106|3107|3111|3133|3134|3135|3383|3688|3708|3709|3799|4008|4277|4591|4615|4790|4792|4793|4794|5170|5293|5296|5493|5519|5525|5682|5684|5685|5686|5687|5690|5691|5694|5696|5698|5699|5704|5705|5707|5709|5714|5717|5720|5721|5817|5930|5970|6049|6396|6737|6810|6890|6891|6892|7096|7097|7280|7318|7319|7408|7412|8767|9246|9520|9690|9820|9871|9902|9903|10000|10193|10333|10384|10385|10437|10484|10802|11069|11118|11119|11120|22872|23014|23198|23480|26052|26234|26270|29116|29126|29927|51088|51191|51465|51752|55008|55740|55819|55905|57674|64167|65264|80028|80176|80228|80380|81035|81930|83737|84876|92912|115290|127544|140462|151636|255488,AP1B1|ARF1|B2M|C3|CALM2|CD4|CD40|CD74|CDC27|CDH1|CENPE|AP2M1|COL1A1|COL1A2|MAP3K8|CTSH|CTSK|CTSL|CTSS|CYBA|DYNC1LI2|UBE2K|HLA-A|HLA-B|HLA-C|HLA-DOA|HLA-E|HLA-F|HLA-G|ICAM1|ITGB1|ITPR1|ITPR2|KIF5B|LMO7|MICB|TRIM37|MYD88|NFKB1|NFKBIA|NFKBIB|NFKBIE|PDPK1|PIK3CD|PIK3R2|PPL|PPP2R1B|PPP2R5A|PSMA1|PSMA3|PSMA4|PSMA5|PSMA6|PSMB2|PSMB3|PSMB6|PSMB8|PSMB9|PSMB10|PSMC4|PSMC5|PSMD1|PSMD3|PSMD8|PSMD11|PSME1|PSME2|PVR|RBBP6|RELA|RNF6|SEC13|TRIM21|STX4|TAP1|TAP2|TAPBP|TLR1|TLR2|TUBB2A|UBA7|UBE2A|VASP|VCAM1|RIPK2|UBE2L6|NPEPPS|UBE3C|CUL7|SEC24D|MRC2|KLHL21|AKT3|RNF41|TLR6|BTN3A3|BTN2A2|IFI30|SEC23A|SEC24A|RAPGEF4|BTN3A2|BTN3A1|BTN2A1|SEC31A|FBXO21|PSME4|SEC61G|DNM3|FBXL5|FBXO6|MYLIP|CD274|SEC61A1|KLHL5|HERC5|UBE2J1|ERAP1|HERC6|ENAH|RNF130|RNF114|RNF213|ERAP2|UBE2Z|FBXL18|SPSB1|ORAI2|PDCD1LG2|COLEC12|KIF18A|ITCH|ORAI1|UBE2Q2|FBXO17|RNF19B|ASB9|DTX3L|RNF144B,-28.46368035613919,0,7.0,1.0,1.0,-31.974604984653766,3.718692457429458,
1,1,0,0,0,0,-25.668378530128084,-14.85574662570164,0.0,0.0,0.0,0.0,hsa05169,M110000,2,0,KEGG Pathway,24,Epstein-Barr virus infection,,-30.704378481655603,5.51097598624005,16.14899345810597,30293,202,1796,66,3.6748329621380846,0.4439514929876259,355|567|637|842|896|958|965|1027|1869|3105|3106|3107|3111|3133|3134|3135|3280|3383|3455|3569|3627|3665|3718|4615|4616|4790|4791|4792|4793|4794|4938|4939|4940|5293|5296|5606|5608|5610|5704|5705|5707|5709|5714|5717|5970|5971|6772|6890|6891|6892|7097|7128|7157|7186|7187|7188|7297|9541|9612|9636|9641|10000|10379|11047|22938|23586,FAS|B2M|BID|CASP9|CCND3|CD40|CD58|CDKN1B|E2F1|HLA-A|HLA-B|HLA-C|HLA-DOA|HLA-E|HLA-F|HLA-G|HES1|ICAM1|IFNAR2|IL6|CXCL10|IRF7|JAK3|MYD88|GADD45B|NFKB1|NFKB2|NFKBIA|NFKBIB|NFKBIE|OAS1|OAS2|OAS3|PIK3CD|PIK3R2|MAP2K3|MAP2K6|EIF2AK2|PSMC4|PSMC5|PSMD1|PSMD3|PSMD8|PSMD11|RELA|RELB|STAT1|TAP1|TAP2|TAPBP|TLR2|TNFAIP3|TP53|TRAF2|TRAF3|TRAF5|TYK2|CIR1|NCOR2|ISG15|IKBKE|AKT3|IRF9|ADRM1|SNW1|RIGI,-27.26040064277164,0,8.0,1.0,1.0,-30.704378481655603,8.17790375919552,
1,1,0,0,0,0,-15.344767063882472,-29.954726267182735,0.0,0.0,0.0,0.0,GO:0050778,M110000,2,0,GO Biological Processes,19,positive regulation of immune response,19_GO:0002376 immune system process,-29.954726267182735,7.947237654320988,17.87880875824767,30293,648,300,51,17.0,2.1687169786150826,567|629|715|716|718|834|972|1520|2634|3105|3106|3107|3133|3134|3135|3430|3553|3569|3572|3665|3965|4615|4938|4940|5321|5359|6794|6891|7037|7097|7098|7706|9111|9473|10384|10673|11118|11119|23586|25800|51279|51296|55601|57169|64135|79132|81844|83666|84166|144811|150372,B2M|CFB|C1R|C1S|C3|CASP1|CD74|CTSS|GBP2|HLA-A|HLA-B|HLA-C|HLA-E|HLA-F|HLA-G|IFI35|IL1B|IL6|IL6ST|IRF7|LGALS9|MYD88|OAS1|OAS3|PLA2G4A|PLSCR1|STK11|TAP2|TFRC|TLR2|TLR3|TRIM25|NMI|THEMIS2|BTN3A3|TNFSF13B|BTN3A2|BTN3A1|RIGI|SLC39A6|C1RL|SLC15A3|DDX60|ZNFX1|IFIH1|DHX58|TRIM56|PARP9|NLRC5|LACC1|NFAM1,-26.811778423962753,0,6.0,0.0,0.0,-32.6660428460937,9.644944769330735,
0,0,1,1,0,1,0.0,0.0,-20.72403406955736,-3.406842142123107,0.0,-11.078504061549394,R-HSA-5653656,M001101,3,0,Reactome Gene Sets,6,Vesicle-mediated transport,,-29.279128767137102,3.1077249426660534,13.881823204445803,30293,673,1796,124,6.904231625835189,0.5982317802825704,60|71|162|372|375|377|378|685|738|805|920|966|1062|1173|1277|1278|1314|1315|1522|1783|1856|1956|2495|2647|2665|2801|2803|3575|3799|4074|4481|4627|5048|5049|5321|5565|5861|5866|5868|5870|5872|6272|6396|6455|6643|6678|6810|6836|7037|7280|8218|8301|8542|8546|8578|8675|8729|9276|9367|9570|9585|9610|9871|9919|9950|10000|10092|10097|10113|10133|10139|10466|10484|10652|10802|10945|10959|10960|11014|11015|11267|11316|11336|22820|22872|22931|23062|23258|23431|23647|25978|26052|26286|27243|27333|51272|51762|55048|55707|55738|56894|57134|57511|63908|64689|64746|79090|79735|81035|81567|81930|83874|84316|85021|93343|113220|125058|125111|126432|128637|146909|155382|163486|221458,ACTB|ACTG1|AP1B1|ARCN1|ARF1|ARF3|ARF4|BTC|VPS51|CALM2|CD4|CD59|CENPE|AP2M1|COL1A1|COL1A2|COPA|COPB1|CTSZ|DYNC1LI2|DVL2|EGFR|FTH1|BLOC1S1|GDI2|GOLGA2|GOLGA4|IL7R|KIF5B|M6PR|MSR1|MYH9|PAFAH1B1|PAFAH1B2|PLA2G4A|PRKAB2|RAB1A|RAB3IL1|RAB5A|RAB6A|RAB13|SORT1|SEC13|SH3GL1|SNX2|SPARC|STX4|SURF4|TFRC|TUBB2A|CLTCL1|PICALM|APOL1|AP3B1|SCARF1|STX16|GBF1|COPB2|RAB9A|GOSR2|KIF20B|RIN1|SEC24D|SEC16A|GOLGA5|AKT3|ARPC5|ACTR2|PREB|OPTN|ARFRP1|COG5|SEC23A|YKT6|SEC24A|KDELR1|TMED2|LMAN2|KDELR2|KDELR3|SNF8|COPE|EXOC3|COPG1|SEC31A|RAB18|GGA2|DENND5A|AP4E1|ARFIP2|CHMP2B|DNM3|ARFGAP3|CHMP2A|GOLIM4|BET1L|RAB8B|VPS37C|NECAP2|ARFGAP1|AGPAT3|MAN1C1|COG6|NAPB|GORASP1|ACBD3|TRAPPC6A|TBC1D17|COLEC12|TXNDC5|KIF18A|TBC1D10A|NAA38|REPS1|MVB12A|KIF12|TBC1D16|GJD3|RINL|TBC1D20|KIF18B|VPS37D|DENND1B|KIF6,-25.990052888238882,0,9.0,1.0,1.0,-29.279128767137102,4.174981807757613,
1,1,0,0,0,0,-27.342597366496307,-21.859788990326052,0.0,0.0,0.0,0.0,GO:0071345,M110000,2,0,GO Biological Processes,19,cellular response to cytokine stimulus,19_GO:0050896 response to stimulus,-28.82549570873251,2.979212561731384,13.6464201742072,30293,736,1796,130,7.2383073496659245,0.6114341285738273,71|81|329|330|355|387|834|920|958|961|965|972|1025|1116|1277|1435|1513|1613|1974|1984|2058|2309|2634|2635|2826|2919|2920|2921|3093|3280|3383|3429|3455|3459|3460|3552|3553|3569|3572|3575|3576|3589|3600|3601|3615|3627|3656|3659|3665|3718|3799|3875|3965|3987|4092|4217|4502|4599|4615|4780|4783|4790|4792|4938|4939|5355|5371|5916|5970|6095|6347|6352|6354|6364|6372|6373|6374|6376|6672|6772|6776|6810|7037|7057|7097|7098|7114|7133|7157|7185|7186|7187|7188|7297|7357|7412|7424|7706|8061|8767|8784|8809|8828|8995|9076|9125|9145|9242|9244|9466|9641|9750|9806|9943|9945|10010|10019|10097|10148|10673|22808|22904|27086|50615|55627|64135|64332|80149|115650|146433,ACTG1|ACTN4|BIRC2|BIRC3|FAS|RHOA|CASP1|CD4|CD40|CD47|CD58|CD74|CDK9|CHI3L1|COL1A1|CSF1|CTSK|DAPK3|EIF4A2|EIF5A|EPRS1|FOXO3|GBP2|GBP3|CCR10|CXCL1|CXCL2|CXCL3|UBE2K|HES1|ICAM1|IFI27|IFNAR2|IFNGR1|IFNGR2|IL1A|IL1B|IL6|IL6ST|IL7R|CXCL8|IL11|IL15|IL15RA|IMPDH2|CXCL10|IRAK2|IRF1|IRF7|JAK3|KIF5B|KRT18|LGALS9|LIMS1|SMAD7|MAP3K5|MT2A|MX1|MYD88|NFE2L2|NFIL3|NFKB1|NFKBIA|OAS1|OAS2|PLP2|PML|RARG|RELA|RORA|CCL2|CCL5|CCL7|CCL20|CXCL6|CXCL11|CXCL5|CX3CL1|SP100|STAT1|STAT5A|STX4|TFRC|THBS1|TLR2|TLR3|TMSB4X|TNFRSF1B|TP53|TRAF1|TRAF2|TRAF3|TRAF5|TYK2|UGCG|VCAM1|VEGFC|TRIM25|FOSL1|RIPK2|TNFRSF18|IL18R1|NRP2|TNFSF18|CLDN1|CNOT9|SYNGR1|MSC|CRLF1|IL27RA|IKBKE|RIPOR2|SPOCK2|OXSR1|GFPT2|TANK|SH2B3|ACTR2|EBI3|TNFSF13B|MRAS|SBNO2|FOXP1|IL21R|SMPD4|IFIH1|NFKBIZ|ZC3H12A|TNFRSF13C|IL34,-25.577812514992516,0,2.0,0.0,0.0,-57.66217884560922,3.879178776498954,
1,1,0,0,0,0,-25.89017409761778,-14.772766188096393,0.0,0.0,0.0,0.0,hsa04668,M110000,2,0,KEGG Pathway,24,TNF signaling pathway,,-28.251956866912806,7.101863790880318,16.386269037768606,30293,114,1796,48,2.6726057906458798,0.3805676200728077,329|330|355|602|840|1051|1326|1435|1540|2919|2920|2921|3383|3553|3569|3600|3627|3659|4217|4318|4790|4792|5293|5296|5606|5608|5743|5970|6347|6352|6364|6372|6374|6376|7128|7133|7185|7186|7187|7188|7412|7424|8809|8837|10000|64764|83737|197259,BIRC2|BIRC3|FAS|BCL3|CASP7|CEBPB|MAP3K8|CSF1|CYLD|CXCL1|CXCL2|CXCL3|ICAM1|IL1B|IL6|IL15|CXCL10|IRF1|MAP3K5|MMP9|NFKB1|NFKBIA|PIK3CD|PIK3R2|MAP2K3|MAP2K6|PTGS2|RELA|CCL2|CCL5|CCL20|CXCL6|CXCL5|CX3CL1|TNFAIP3|TNFRSF1B|TRAF1|TRAF2|TRAF3|TRAF5|VCAM1|VEGFC|IL18R1|CFLAR|AKT3|CREB3L2|ITCH|MLKL,-25.076824340321423,0,3.0,0.0,0.0,-51.11877658347082,7.2527783964365256,
1,1,0,0,0,0,-13.411899735538242,-28.103498682715053,0.0,0.0,0.0,0.0,GO:0009617,M110000,2,0,GO Biological Processes,19,response to bacterium,19_GO:0044419 biological process involved in interspecies interaction between organisms,-28.103498682715053,7.263483779971792,16.878166836602944,30293,709,300,51,17.0,2.1687169786150826,196|567|602|623|629|718|834|837|840|958|2634|2635|2643|2919|2920|2921|3105|3106|3133|3553|3569|3627|3965|4615|4938|4939|4940|5734|6364|6372|6373|6374|6648|6868|6891|7097|7098|7133|7412|9636|10561|11096|11274|51752|55008|57169|57674|79132|79792|84166|129607,AHR|B2M|BCL3|BDKRB1|CFB|C3|CASP1|CASP4|CASP7|CD40|GBP2|GBP3|GCH1|CXCL1|CXCL2|CXCL3|HLA-A|HLA-B|HLA-E|IL1B|IL6|CXCL10|LGALS9|MYD88|OAS1|OAS2|OAS3|PTGER4|CCL20|CXCL6|CXCL11|CXCL5|SOD2|ADAM17|TAP2|TLR2|TLR3|TNFRSF1B|VCAM1|ISG15|IFI44|ADAMTS5|USP18|ERAP1|HERC6|ZNFX1|RNF213|DHX58|GSDMD|NLRC5|CMPK2,-24.990514062872514,0,10.0,1.0,1.0,-28.103498682715053,9.239694989106754,
1,1,0,0,0,0,-3.4041720402000686,-27.942522187069404,0.0,0.0,0.0,0.0,R-HSA-877300,M110000,2,0,Reactome Gene Sets,6,Interferon gamma signaling,,-27.942522187069404,26.296006944444446,24.82677661156081,30293,96,300,25,8.333333333333334,1.5957118462605637,567|2634|2635|3105|3106|3107|3133|3134|3135|3659|3660|3665|4938|4939|4940|5371|5771|6672|6737|7412|7706|9830|10346|10379|10437,B2M|GBP2|GBP3|HLA-A|HLA-B|HLA-C|HLA-E|HLA-F|HLA-G|IRF1|IRF2|IRF7|OAS1|OAS2|OAS3|PML|PTPN2|SP100|TRIM21|VCAM1|TRIM25|TRIM14|TRIM22|IRF9|IFI30,-24.85756629082711,0,1.0,0.0,0.0,-100.0,61.418797250859114,
0,0,1,1,0,1,0.0,0.0,-20.79753521672032,-3.233855431709519,0.0,-10.27365963826015,R-HSA-199991,M001101,3,0,Reactome Gene Sets,6,Membrane Trafficking,,-27.696880514314692,3.1126662474619375,13.49630362399267,30293,634,1796,117,6.514476614699332,0.5823160768096236,60|71|162|372|375|377|378|685|738|805|920|966|1062|1173|1314|1315|1522|1783|1856|1956|2495|2647|2665|2801|2803|3575|3799|4074|4627|5048|5049|5321|5565|5861|5866|5868|5870|5872|6272|6396|6455|6643|6810|6836|7037|7280|8218|8301|8546|8675|8729|9276|9367|9570|9585|9610|9871|9919|9950|10000|10092|10097|10113|10133|10139|10466|10484|10652|10802|10945|10959|10960|11014|11015|11267|11316|11336|22820|22872|22931|23062|23258|23431|23647|25978|26052|26286|27243|27333|51272|51762|55048|55707|55738|56894|57134|57511|63908|64689|64746|79090|79735|81567|81930|83874|84316|85021|93343|113220|125058|125111|126432|128637|146909|155382|163486|221458,ACTB|ACTG1|AP1B1|ARCN1|ARF1|ARF3|ARF4|BTC|VPS51|CALM2|CD4|CD59|CENPE|AP2M1|COPA|COPB1|CTSZ|DYNC1LI2|DVL2|EGFR|FTH1|BLOC1S1|GDI2|GOLGA2|GOLGA4|IL7R|KIF5B|M6PR|MYH9|PAFAH1B1|PAFAH1B2|PLA2G4A|PRKAB2|RAB1A|RAB3IL1|RAB5A|RAB6A|RAB13|SORT1|SEC13|SH3GL1|SNX2|STX4|SURF4|TFRC|TUBB2A|CLTCL1|PICALM|AP3B1|STX16|GBF1|COPB2|RAB9A|GOSR2|KIF20B|RIN1|SEC24D|SEC16A|GOLGA5|AKT3|ARPC5|ACTR2|PREB|OPTN|ARFRP1|COG5|SEC23A|YKT6|SEC24A|KDELR1|TMED2|LMAN2|KDELR2|KDELR3|SNF8|COPE|EXOC3|COPG1|SEC31A|RAB18|GGA2|DENND5A|AP4E1|ARFIP2|CHMP2B|DNM3|ARFGAP3|CHMP2A|GOLIM4|BET1L|RAB8B|VPS37C|NECAP2|ARFGAP1|AGPAT3|MAN1C1|COG6|NAPB|GORASP1|ACBD3|TRAPPC6A|TBC1D17|TXNDC5|KIF18A|TBC1D10A|NAA38|REPS1|MVB12A|KIF12|TBC1D16|GJD3|RINL|TBC1D20|KIF18B|VPS37D|DENND1B|KIF6,-24.611924618072397,0,9.0,0.0,0.0,-29.279128767137102,4.174981807757613,
1,1,0,0,0,0,-27.285391133536802,-5.641529921655231,0.0,0.0,0.0,0.0,R-HSA-9020702,M110000,2,0,Reactome Gene Sets,6,Interleukin-1 signaling,,-27.285391133536802,22.82950724637681,23.456449382233757,30293,115,300,26,8.666666666666666,1.6243517225399549,3552|3656|4790|4791|4792|4793|5682|5684|5685|5686|5687|5690|5691|5694|5704|5705|5707|5709|5717|5721|5970|7157|7186|8767|8878|92610,IL1A|IRAK2|NFKB1|NFKB2|NFKBIA|NFKBIB|PSMA1|PSMA3|PSMA4|PSMA5|PSMA6|PSMB2|PSMB3|PSMB6|PSMC4|PSMC5|PSMD1|PSMD3|PSMD11|PSME2|RELA|TP53|TRAF2|RIPK2|SQSTM1|TIFA,-24.251587759741888,0,4.0,0.0,0.0,-35.48370167423081,42.51649122807017,
1,1,0,0,0,0,-27.21111557240308,-5.083226763589609,0.0,0.0,0.0,0.0,R-HSA-5668541,M110000,2,0,Reactome Gene Sets,6,TNFR2 non-canonical NF-kB pathway,,-27.21111557240308,24.74918300653595,24.028389241603378,30293,102,300,25,8.333333333333334,1.5957118462605637,329|330|3604|4791|4982|5682|5684|5685|5686|5687|5690|5691|5694|5704|5705|5707|5709|5717|5721|5971|7186|7187|8771|8784|8995,BIRC2|BIRC3|TNFRSF9|NFKB2|TNFRSF11B|PSMA1|PSMA3|PSMA4|PSMA5|PSMA6|PSMB2|PSMB3|PSMB6|PSMC4|PSMC5|PSMD1|PSMD3|PSMD11|PSME2|RELB|TRAF2|TRAF3|TNFRSF6B|TNFRSF18|TNFSF18,-24.20079329445769,0,4.0,0.0,0.0,-35.48370167423081,42.51649122807017,
1,1,0,0,0,0,-26.6077710410711,-7.341778107867496,0.0,0.0,0.0,0.0,R-HSA-446652,M110000,2,0,Reactome Gene Sets,6,Interleukin-1 family signaling,,-26.6077710410711,18.479389978213508,21.677790308896736,30293,153,300,28,9.333333333333334,1.6795061002392162,3552|3656|4790|4791|4792|4793|5682|5684|5685|5686|5687|5690|5691|5694|5704|5705|5707|5709|5717|5721|5782|5970|7157|7186|8767|8809|8878|92610,IL1A|IRAK2|NFKB1|NFKB2|NFKBIA|NFKBIB|PSMA1|PSMA3|PSMA4|PSMA5|PSMA6|PSMB2|PSMB3|PSMB6|PSMC4|PSMC5|PSMD1|PSMD3|PSMD11|PSME2|PTPN12|RELA|TP53|TRAF2|RIPK2|IL18R1|SQSTM1|TIFA,-23.61972515783686,0,4.0,0.0,0.0,-35.48370167423081,42.51649122807017,
1,1,0,0,0,0,-25.682945830975385,-20.86383003845513,0.0,0.0,0.0,0.0,GO:0006954,M110000,2,0,GO Biological Processes,19,inflammatory response,19_GO:0050896 response to stimulus,-26.506815674845523,3.2113187470773323,13.284105504041824,30293,562,1796,107,5.957683741648107,0.5585309131617523,23|623|624|718|837|958|961|1051|1116|1435|1535|1956|1969|1999|2335|2683|2687|2896|2919|2920|2921|3340|3459|3460|3552|3553|3569|3576|3627|3656|3688|3818|3965|4065|4086|4192|4615|4780|4790|4791|4793|4814|4973|5293|5359|5606|5731|5734|5764|5806|5970|5971|6347|6352|6354|6364|6372|6373|6374|6376|6608|7037|7040|7057|7096|7097|7098|7128|7133|7412|8061|8460|8482|8546|8605|8767|8809|9240|9258|9373|9473|9830|9839|10100|10318|10333|10628|10959|11315|22861|23780|27102|50507|55624|56833|57410|64332|79792|79931|80149|80833|83737|84807|144811|146433|148022|150372,ABCF1|BDKRB1|BDKRB2|C3|CASP4|CD40|CD47|CEBPB|CHI3L1|CSF1|CYBA|EGFR|EPHA2|ELF3|FN1|B4GALT1|GGT5|GRN|CXCL1|CXCL2|CXCL3|NDST1|IFNGR1|IFNGR2|IL1A|IL1B|IL6|CXCL8|CXCL10|IRAK2|ITGB1|KLKB1|LGALS9|LY75|SMAD1|MDK|MYD88|NFE2L2|NFKB1|NFKB2|NFKBIB|NINJ1|OLR1|PIK3CD|PLSCR1|MAP2K3|PTGER1|PTGER4|PTN|PTX3|RELA|RELB|CCL2|CCL5|CCL7|CCL20|CXCL6|CXCL11|CXCL5|CX3CL1|SMO|TFRC|TGFB1|THBS1|TLR1|TLR2|TLR3|TNFAIP3|TNFRSF1B|VCAM1|FOSL1|TPST1|SEMA7A|AP3B1|PLA2G4C|RIPK2|IL18R1|PNMA1|MFHAS1|PLAA|THEMIS2|TRIM14|ZEB2|TSPAN2|TNIP1|TLR6|TXNIP|TMED2|PARK7|NLRP1|APOL2|EIF2AK1|NOX4|POMGNT1|SLAMF8|SCYL1|NFKBIZ|GSDMD|TNIP3|ZC3H12A|APOL3|ITCH|NFKBID|LACC1|IL34|TICAM1|NFAM1,-23.44818871732558,0,11.0,1.0,1.0,-26.506815674845523,3.2113187470773323,
1,1,0,0,0,0,-11.803926663361812,-26.23710737877225,0.0,0.0,0.0,0.0,GO:0045088,M110000,2,0,GO Biological Processes,19,regulation of innate immune response,19_GO:0044419 biological process involved in interspecies interaction between organisms,-26.23710737877225,9.437071651090342,17.581139097581048,30293,428,300,40,13.333333333333334,1.9626135258506328,103|834|1520|2634|3105|3106|3133|3134|3135|3430|3659|3665|3965|4615|4938|4940|5359|5610|5771|6737|7097|7098|7706|9111|9636|10906|11274|23586|25939|51296|51752|54625|55601|57169|64135|79132|81844|83666|84166|144811,ADAR|CASP1|CTSS|GBP2|HLA-A|HLA-B|HLA-E|HLA-F|HLA-G|IFI35|IRF1|IRF7|LGALS9|MYD88|OAS1|OAS3|PLSCR1|EIF2AK2|PTPN2|TRIM21|TLR2|TLR3|TRIM25|NMI|ISG15|TRAFD1|USP18|RIGI|SAMHD1|SLC15A3|ERAP1|PARP14|DDX60|ZNFX1|IFIH1|DHX58|TRIM56|PARP9|NLRC5|LACC1,-23.27025079460795,0,6.0,0.0,0.0,-32.6660428460937,9.644944769330735,
