_MEMBER_modules_epi_black_sorted_top300,_MEMBER_modules_epi_blue_sorted_top300,_MEMBER_modules_epi_pink_sorted_top300,_MEMBER_modules_epi_red_sorted_top300,_MEMBER_modules_epi_turquoise_sorted_top300,_MEMBER_modules_epi_yellow_sorted_top300,_LogP_modules_epi_black_sorted_top300,_LogP_modules_epi_blue_sorted_top300,_LogP_modules_epi_pink_sorted_top300,_LogP_modules_epi_red_sorted_top300,_LogP_modules_epi_turquoise_sorted_top300,_LogP_modules_epi_yellow_sorted_top300,GO,_PATTERN_,_RANK_,GiniIndex,Category,CategoryID,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),EvidenceCutoff
1,1,0,0,0,0,-2.2,-2.2,0,0,0,0,C1527231,M110000,2,0,DisGeNET,35,Adrenomyeloneuropathy,,-2.2,8,4.3,30293,38,299,3,1,0.58,2705|7276|81693,GJB1|TTR|AMN,-1.4,0
0,0,1,0,1,1,0,0,-2.2,0,-2.2,-2.2,C2981142,M001011,3,0,DisGeNET,35,"Refractory anemia, without ringed sideroblasts, without excess blasts",,-2.2,8,4.3,30293,38,299,3,1,0.58,1435|7157|79139,CSF1|TP53|DERL1,-1.4,0
0,1,0,0,0,0,0,-2.2,0,0,0,0,C0029927,M010000,1,0,DisGeNET,35,Ovarian Cysts,,-2.2,5.5,3.8,30293,74,299,4,1.3,0.66,196|283|1675|60681,AHR|ANG|CFD|FKBP10,-1.4,0
0,0,1,0,1,0,0,0,-2.2,0,-2.2,0,C0242172,M001010,2,0,DisGeNET,35,Pelvic Inflammatory Disease,,-2.2,5.5,3.8,30293,74,299,4,1.3,0.66,6774|7096|7097|7157,STAT3|TLR1|TLR2|TP53,-1.4,0
0,0,0,0,1,0,0,0,0,0,-2.2,0,C0038586,M000010,1,0,DisGeNET,35,Substance Use Disorders,,-2.2,3.2,3.3,30293,218,300,7,2.3,0.87,3097|5366|8301|8412|26047|26230|259217,HIVEP2|PMAIP1|PICALM|BCAR3|CNTNAP2|TIAM2|HSPA12A,-1.4,0
0,1,0,0,0,0,0,-2.2,0,0,0,0,C0235874,M010000,1,0,DisGeNET,35,Disease Exacerbation,,-2.2,3.7,3.4,30293,166,299,6,2,0.81,847|1075|2065|6649|6721|10549,CAT|CTSC|ERBB3|SOD3|SREBF2|PRDX4,-1.4,0
0,1,0,1,0,0,0,-2.2,0,-2.2,0,0,C2315100,M010100,2,0,DisGeNET,35,Pediatric failure to thrive,,-2.2,3.7,3.4,30293,166,299,6,2,0.81,727|2548|5190|6576|7923|8694,C5|GAA|PEX6|SLC25A1|HSD17B8|DGAT1,-1.4,0
1,0,0,0,0,1,-2.2,0,0,0,0,-2.2,C0042487,M100001,2,0,DisGeNET,35,Venous Thrombosis,,-2.2,4.3,3.6,30293,117,300,5,1.7,0.74,355|3717|5328|7035|10019,FAS|JAK2|PLAU|TFPI|SH2B3,-1.4,0
0,0,0,0,0,1,0,0,0,0,0,-2.2,C0085109,M000001,1,0,DisGeNET,35,Corneal Neovascularization,,-2.2,4.3,3.6,30293,117,300,5,1.7,0.74,1499|1893|4323|8737|23471,CTNNB1|ECM1|MMP14|RIPK1|TRAM1,-1.4,0
1,0,0,1,0,0,-2.2,0,0,-2.2,0,0,C0086404,M100100,2,0,DisGeNET,35,Experimental Hepatoma,,-2.2,4.3,3.6,30293,117,300,5,1.7,0.74,355|2950|3717|5371|27113,FAS|GSTP1|JAK2|PML|BBC3,-1.4,0
1,0,0,0,0,0,-2.2,0,0,0,0,0,C0206681,M100000,1,0,DisGeNET,35,"Adenocarcinoma, Clear Cell",,-2.2,4.3,3.6,30293,117,300,5,1.7,0.74,2120|7035|7403|7405|387882,ETV6|TFPI|KDM6A|UVRAG|C12orf75,-1.4,0
0,0,0,0,0,1,0,0,0,0,0,-2.2,C0338508,M000001,1,0,DisGeNET,35,Optic Atrophy 1,,-2.2,4.3,3.6,30293,117,300,5,1.7,0.74,1026|7262|8878|10133|65018,CDKN1A|PHLDA2|SQSTM1|OPTN|PINK1,-1.4,0
0,0,0,1,0,0,0,0,0,-2.2,0,0,C0427065,M000100,1,0,DisGeNET,35,Distal muscle weakness,,-2.2,4.3,3.6,30293,117,300,5,1.7,0.74,538|1291|3098|50484|81846,ATP7A|COL6A1|HK1|RRM2B|SBF2,-1.4,0
1,0,0,0,0,0,-2.2,0,0,0,0,0,C0576093,M100000,1,0,DisGeNET,35,Knee joint valgus deformity,,-2.2,4.3,3.6,30293,117,300,5,1.7,0.74,860|2131|7461|26137|80169,RUNX2|EXT1|CLIP2|ZBTB20|CTC1,-1.4,0
0,0,0,1,0,0,0,0,0,-2.2,0,0,C0751494,M000100,1,0,DisGeNET,35,Convulsive Seizures,,-2.2,4.3,3.6,30293,117,300,5,1.7,0.74,348|538|2353|5066|6296,APOE|ATP7A|FOS|PAM|ACSM3,-1.4,0
0,0,0,0,1,0,0,0,0,0,-2.2,0,C0085215,M000010,1,0,DisGeNET,35,"Ovarian Failure, Premature",,-2.2,2.7,3.2,30293,333,300,9,3,0.98,3976|4318|4616|5293|6876|7077|26047|51083|84446,LIF|MMP9|GADD45B|PIK3CD|TAGLN|TIMP2|CNTNAP2|GAL|BRSK1,-1.4,0
0,0,0,0,1,0,0,0,0,0,-2.2,0,C0007642,M000010,1,0,DisGeNET,35,Cellulitis,,-2.2,8,4.3,30293,38,300,3,1,0.57,4688|5293|56262,NCF2|PIK3CD|LRRC8A,-1.4,0
1,0,0,0,0,0,-2.2,0,0,0,0,0,C0035112,M100000,1,0,DisGeNET,35,Reoviridae Infections,,-2.2,8,4.3,30293,38,300,3,1,0.57,3454|3663|5970,IFNAR1|IRF5|RELA,-1.4,0
0,0,0,1,0,0,0,0,0,-2.2,0,0,C0085280,M000100,1,0,DisGeNET,35,Alagille Syndrome,,-2.2,8,4.3,30293,38,300,3,1,0.57,348|1522|5265,APOE|CTSZ|SERPINA1,-1.4,0
0,0,0,0,0,1,0,0,0,0,0,-2.2,C0278652,M000001,1,0,DisGeNET,35,Childhood Craniopharyngioma,,-2.2,8,4.3,30293,38,300,3,1,0.57,1366|1499|6469,CLDN7|CTNNB1|SHH,-1.4,0
0,0,0,0,0,1,0,0,0,0,0,-2.2,C0278875,M000001,1,0,DisGeNET,35,Adult Craniopharyngioma,,-2.2,8,4.3,30293,38,300,3,1,0.57,1366|1499|6469,CLDN7|CTNNB1|SHH,-1.4,0
0,0,0,0,0,1,0,0,0,0,0,-2.2,C0279563,M000001,1,0,DisGeNET,35,Lobular carcinoma in situ of breast,,-2.2,8,4.3,30293,38,300,3,1,0.57,1364|1366|1499,CLDN4|CLDN7|CTNNB1,-1.4,0
0,0,0,0,1,0,0,0,0,0,-2.2,0,C0279632,M000010,1,0,DisGeNET,35,Adult Acute Megakaryoblastic Leukemia,,-2.2,8,4.3,30293,38,300,3,1,0.57,5155|6722|57591,PDGFB|SRF|MRTFA,-1.4,0
0,0,0,0,1,0,0,0,0,0,-2.2,0,C0280783,M000010,1,0,DisGeNET,35,Juvenile Pilocytic Astrocytoma,,-2.2,8,4.3,30293,38,300,3,1,0.57,960|4318|80381,CD44|MMP9|CD276,-1.4,0
1,0,0,0,0,0,-2.2,0,0,0,0,0,C0343723,M100000,1,0,DisGeNET,35,Neonatal chlamydial conjunctivitis,,-2.2,8,4.3,30293,38,300,3,1,0.57,3107|3576|8809,HLA-C|CXCL8|IL18R1,-1.4,0
1,0,0,0,0,0,-2.2,0,0,0,0,0,C1142553,M100000,1,0,DisGeNET,35,Primary HIV infection,,-2.2,8,4.3,30293,38,300,3,1,0.57,3162|3572|3659,HMOX1|IL6ST|IRF1,-1.4,0
0,0,0,1,0,0,0,0,0,-2.2,0,0,C1334015,M000100,1,0,DisGeNET,35,High Grade Intraepithelial Neoplasia,,-2.2,8,4.3,30293,38,300,3,1,0.57,1522|2064|2886,CTSZ|ERBB2|GRB7,-1.4,0
1,0,0,0,0,0,-2.2,0,0,0,0,0,C1836696,M100000,1,0,DisGeNET,35,Lower limb hyperreflexia,,-2.2,8,4.3,30293,38,300,3,1,0.57,2643|9197|9215,GCH1|SLC33A1|LARGE1,-1.4,0
0,0,0,0,0,1,0,0,0,0,0,-2.2,C1838681,M000001,1,0,DisGeNET,35,Rapidly progressive,,-2.2,8,4.3,30293,38,300,3,1,0.57,1436|5339|5663,CSF1R|PLEC|PSEN1,-1.4,0
0,0,0,1,0,0,0,0,0,-2.2,0,0,C4551898,M000100,1,0,DisGeNET,35,"Cholestasis, progressive familial intrahepatic 1",,-2.2,8,4.3,30293,38,300,3,1,0.57,348|5265|8714,APOE|SERPINA1|ABCC3,-1.4,0
0,0,0,1,0,0,0,0,0,-2.2,0,0,C0001618,M000100,1,0,DisGeNET,35,Tumors of Adrenal Cortex,,-2.2,5.5,3.8,30293,74,300,4,1.3,0.66,894|3481|3485|3623,CCND2|IGF2|IGFBP2|INHA,-1.4,0
0,0,0,1,0,0,0,0,0,-2.2,0,0,C1518922,M000100,1,0,DisGeNET,35,peak expiratory flow (procedure),,-2.2,5.5,3.8,30293,74,300,4,1.3,0.66,652|4035|4324|256364,BMP4|LRP1|MMP15|EML3,-1.4,0
0,0,0,0,1,0,0,0,0,0,-2.2,0,C1836296,M000010,1,0,DisGeNET,35,Muscle Weakness Lower Limb,,-2.2,5.5,3.8,30293,74,300,4,1.3,0.66,215|547|5155|26353,ABCD1|KIF1A|PDGFB|HSPB8,-1.4,0
1,0,0,0,0,0,-2.2,0,0,0,0,0,C4023106,M100000,1,0,DisGeNET,35,Obstructive azoospermia,,-2.2,5.5,3.8,30293,74,300,4,1.3,0.66,3383|23315|84225|84679,ICAM1|SLC9A8|ZMYND15|SLC9A7,-1.4,0
0,0,1,0,0,0,0,0,-2.2,0,0,0,C0022680,M001000,1,0,DisGeNET,35,Polycystic Kidney Diseases,,-2.2,2.9,3.2,30293,276,299,8,2.7,0.93,567|1080|3934|5284|5743|6752|6774|9856,B2M|CFTR|LCN2|PIGR|PTGS2|SSTR2|STAT3|KIAA0319,-1.4,0
0,0,1,0,0,0,0,0,-2.2,0,0,0,C2931689,M001000,1,0,DisGeNET,35,Dystrophia myotonica 2,,-2.2,4.3,3.6,30293,118,299,5,1.7,0.74,1605|3416|4734|7098|7133,DAG1|IDE|NEDD4|TLR3|TNFRSF1B,-1.4,0
0,0,1,1,0,1,0,0,-2.2,-2.2,0,-2.2,C0151546,M001101,3,0,DisGeNET,35,Oral Cavity Carcinoma,,-2.2,3.6,3.4,30293,167,299,6,2,0.81,684|3105|5743|7133|7157|7480,BST2|HLA-A|PTGS2|TNFRSF1B|TP53|WNT10B,-1.4,0
0,0,0,0,1,0,0,0,0,0,-2.2,0,C1837658,M000010,1,0,DisGeNET,35,Gross motor development delay,,-2.2,4.3,3.6,30293,118,300,5,1.7,0.74,9469|26047|29940|29954|64207,CHST3|CNTNAP2|DSE|POMT2|IRF2BPL,-1.4,0
0,0,1,0,0,0,0,0,-2.2,0,0,0,C0037054,M001000,1,0,DisGeNET,35,Sickle Cell Trait,,-2.2,5.4,3.8,30293,75,299,4,1.3,0.66,4045|7412|8542|27074,LSAMP|VCAM1|APOL1|LAMP3,-1.4,0
0,0,0,0,1,0,0,0,0,0,-2.2,0,C0010633,M000010,1,0,DisGeNET,35,Cystadenoma,,-2.2,5.4,3.8,30293,75,300,4,1.3,0.66,1843|2113|5293|9469,DUSP1|ETS1|PIK3CD|CHST3,-1.4,0
1,0,0,0,0,0,-2.2,0,0,0,0,0,C0236807,M100000,1,0,DisGeNET,35,Amphetamine Abuse,,-2.2,5.4,3.8,30293,75,300,4,1.3,0.66,1812|2950|5970|9215,DRD1|GSTP1|RELA|LARGE1,-1.4,0
1,0,0,0,0,0,-2.2,0,0,0,0,0,C0242787,M100000,1,0,DisGeNET,35,Malignant neoplasm of male breast,,-2.2,5.4,3.8,30293,75,300,4,1.3,0.66,2625|2950|6047|6648,GATA3|GSTP1|RNF4|SOD2,-1.4,0
1,0,0,0,0,0,-2.2,0,0,0,0,0,C0349458,M100000,1,0,DisGeNET,35,Cervical intraepithelial neoplasia grade 1,,-2.2,5.4,3.8,30293,75,300,4,1.3,0.66,2625|4312|6648|8837,GATA3|MMP1|SOD2|CFLAR,-1.4,0
0,0,0,0,0,1,0,0,0,0,0,-2.2,C4288891,M000001,1,0,DisGeNET,35,Infant T Acute Lymphoblastic Leukemia,,-2.2,5.4,3.8,30293,75,300,4,1.3,0.66,966|1029|1499|3716,CD59|CDKN2A|CTNNB1|JAK1,-1.4,0
0,1,0,0,0,0,0,-2.2,0,0,0,0,C0025521,M010000,1,0,DisGeNET,35,Inborn Errors of Metabolism,,-2.2,4.3,3.6,30293,119,299,5,1.7,0.74,2584|2720|3030|3073|3074,GALK1|GLB1|HADHA|HEXA|HEXB,-1.4,0
0,1,0,0,0,0,0,-2.2,0,0,0,0,C1856689,M010000,1,0,DisGeNET,35,FRIEDREICH ATAXIA 1,,-2.2,4.3,3.6,30293,119,299,5,1.7,0.74,847|1728|2548|7494|10399,CAT|NQO1|GAA|XBP1|RACK1,-1.4,0
1,1,0,0,0,0,-2.2,-2.2,0,0,0,0,C1959583,M110000,2,0,DisGeNET,35,Myocardial Failure,,-2.2,4.3,3.6,30293,119,299,5,1.7,0.74,341|847|1675|5950|6649,APOC1|CAT|CFD|RBP4|SOD3,-1.4,0
0,0,1,0,0,0,0,0,-2.2,0,0,0,C0029489,M001000,1,0,DisGeNET,35,Other alopecia,,-2.2,7.8,4.2,30293,39,299,3,1,0.58,9734|80326|83938,HDAC9|WNT10A|LRMDA,-1.4,0
0,1,0,0,0,0,0,-2.2,0,0,0,0,C0205650,M010000,1,0,DisGeNET,35,Papillary adenoma,,-2.2,7.8,4.2,30293,39,299,3,1,0.58,476|2705|6414,ATP1A1|GJB1|SELENOP,-1.4,0
0,1,0,0,1,0,0,-2.2,0,0,-2.2,0,C0234518,M010010,2,0,DisGeNET,35,Slurred speech,,-2.2,7.8,4.2,30293,39,299,3,1,0.58,2720|4758|8309,GLB1|NEU1|ACOX2,-1.4,0
0,0,1,0,0,0,0,0,-2.2,0,0,0,C1332309,M001000,1,0,DisGeNET,35,Anti-Basement Membrane Glomerulonephritis,,-2.2,7.8,4.2,30293,39,299,3,1,0.58,1435|2889|6376,CSF1|RAPGEF1|CX3CL1,-1.4,0
0,0,1,0,0,0,0,0,-2.2,0,0,0,C1858574,M001000,1,0,DisGeNET,35,Sparse axillary hair,,-2.2,7.8,4.2,30293,39,299,3,1,0.58,2516|4214|55717,NR5A1|MAP3K1|WDR11,-1.4,0
0,0,1,0,0,0,0,0,-2.2,0,0,0,C2316212,M001000,1,0,DisGeNET,35,Cryopyrin-Associated Periodic Syndromes,,-2.2,7.8,4.2,30293,39,299,3,1,0.58,3934|29108|64127,LCN2|PYCARD|NOD2,-1.4,0
0,0,1,0,0,0,0,0,-2.2,0,0,0,C2676272,M001000,1,0,DisGeNET,35,"Alopecia, Androgenetic, 3",,-2.2,7.8,4.2,30293,39,299,3,1,0.58,9734|80326|83938,HDAC9|WNT10A|LRMDA,-1.4,0
0,0,1,0,0,0,0,0,-2.2,0,0,0,C2678038,M001000,1,0,DisGeNET,35,"Alopecia, Androgenetic, 2",,-2.2,7.8,4.2,30293,39,299,3,1,0.58,9734|80326|83938,HDAC9|WNT10A|LRMDA,-1.4,0
0,1,0,0,0,0,0,-2.2,0,0,0,0,C2937220,M010000,1,0,DisGeNET,35,Congenital abnormality of vein,,-2.2,7.8,4.2,30293,39,299,3,1,0.58,283|738|7108,ANG|VPS51|TM7SF2,-1.4,0
0,1,0,0,0,0,0,-2.2,0,0,0,0,C4022738,M010000,1,0,DisGeNET,35,Neurodevelopmental delay,,-2.2,7.8,4.2,30293,39,299,3,1,0.58,1650|7067|23474,DDOST|THRA|ETHE1,-1.4,0
0,0,1,0,0,0,0,0,-2.2,0,0,0,C4049090,M001000,1,0,DisGeNET,35,"Alopecia, Androgenetic, 1",,-2.2,7.8,4.2,30293,39,299,3,1,0.58,9734|80326|83938,HDAC9|WNT10A|LRMDA,-1.4,0
1,0,0,0,0,0,-2.2,0,0,0,0,0,C0158646,M100000,1,0,DisGeNET,35,Cleft palate with cleft lip,,-2.2,4.2,3.5,30293,119,300,5,1.7,0.74,650|4312|7405|9411|57698,BMP2|MMP1|UVRAG|ARHGAP29|SHTN1,-1.4,0
1,0,0,0,0,1,-2.2,0,0,0,0,-2.2,C0279583,M100001,2,0,DisGeNET,35,Childhood T Acute Lymphoblastic Leukemia,,-2.2,4.2,3.5,30293,119,300,5,1.7,0.74,1540|2120|3717|4301|4893,CYLD|ETV6|JAK2|AFDN|NRAS,-1.4,0
0,0,0,1,0,0,0,0,0,-2.2,0,0,C0008489,M000100,1,0,DisGeNET,35,Chorea,,-2.2,3.6,3.4,30293,168,300,6,2,0.81,538|1182|7991|10765|23043|57462,ATP7A|CLCN3|TUSC3|KDM5B|TNIK|MYORG,-1.4,0
1,0,0,0,0,0,-2.2,0,0,0,0,0,C3714796,M100000,1,0,DisGeNET,35,Isolated somatotropin deficiency,,-2.2,3.6,3.4,30293,168,300,6,2,0.81,650|2643|3717|6776|7403|23247,BMP2|GCH1|JAK2|STAT5A|KDM6A|KATNIP,-1.4,0
0,0,0,0,1,0,0,0,0,0,-2.2,0,C0031900,M000010,1,0,DisGeNET,35,Pierre Robin Syndrome,,-2.2,7.8,4.2,30293,39,300,3,1,0.57,1906|2316|22931,EDN1|FLNA|RAB18,-1.4,0
1,0,0,0,0,0,-2.2,0,0,0,0,0,C0040592,M100000,1,0,DisGeNET,35,Trachoma,,-2.2,7.8,4.2,30293,39,300,3,1,0.57,3107|3576|8809,HLA-C|CXCL8|IL18R1,-1.4,0
0,0,0,0,0,1,0,0,0,0,0,-2.2,C0085615,M000001,1,0,DisGeNET,35,Right bundle branch block,,-2.2,7.8,4.2,30293,39,300,3,1,0.57,529|3728|5339,ATP6V1E1|JUP|PLEC,-1.4,0
0,0,0,0,0,1,0,0,0,0,0,-2.2,C0153601,M000001,1,0,DisGeNET,35,Malignant neoplasm of penis,,-2.2,7.8,4.2,30293,39,300,3,1,0.57,1029|7057|56971,CDKN2A|THBS1|CEACAM19,-1.4,0
1,0,0,0,0,0,-2.2,0,0,0,0,0,C0206064,M100000,1,0,DisGeNET,35,Microvascular Angina,,-2.2,7.8,4.2,30293,39,300,3,1,0.57,1738|3460|3898,DLD|IFNGR2|LAD1,-1.4,0
1,0,0,0,0,0,-2.2,0,0,0,0,0,C0745091,M100000,1,0,DisGeNET,35,Hypereosinophilia,,-2.2,7.8,4.2,30293,39,300,3,1,0.57,2120|3717|10670,ETV6|JAK2|RRAGA,-1.4,0
1,0,0,0,0,0,-2.2,0,0,0,0,0,C1535950,M100000,1,0,DisGeNET,35,Gastrointestinal inflammation,,-2.2,7.8,4.2,30293,39,300,3,1,0.57,3162|3659|3663,HMOX1|IRF1|IRF5,-1.4,0
0,0,0,0,0,1,0,0,0,0,0,-2.2,C4022588,M000001,1,0,DisGeNET,35,Fatigable weakness of swallowing muscles,,-2.2,7.8,4.2,30293,39,300,3,1,0.57,5445|8878|10133,PON2|SQSTM1|OPTN,-1.4,0
0,0,1,0,0,0,0,0,-2.2,0,0,0,C0015397,M001000,1,0,DisGeNET,35,Disorder of eye,,-2.2,2.5,3.1,30293,400,299,10,3.3,1,1080|1302|3105|3627|3684|4790|5698|6732|25897|83938,CFTR|COL11A2|HLA-A|CXCL10|ITGAM|NFKB1|PSMB9|SRPK1|RNF19A|LRMDA,-1.4,0
0,0,1,0,0,0,0,0,-2.2,0,0,0,C0259783,M001000,1,0,DisGeNET,35,mixed gliomas,,-2.2,5.3,3.8,30293,76,299,4,1.3,0.66,3105|5743|7157|8743,HLA-A|PTGS2|TP53|TNFSF10,-1.4,0
0,0,0,0,1,0,0,0,0,0,-2.2,0,C0013720,M000010,1,0,DisGeNET,35,Ehlers-Danlos Syndrome,,-2.2,5.3,3.8,30293,76,300,4,1.3,0.66,2316|7077|29940|91252,FLNA|TIMP2|DSE|SLC39A13,-1.4,0
0,0,0,0,1,0,0,0,0,0,-2.2,0,C0017525,M000010,1,0,DisGeNET,35,Giant Cell Tumors,,-2.2,5.3,3.8,30293,76,300,4,1.3,0.66,1906|3371|4318|5744,EDN1|TNC|MMP9|PTHLH,-1.4,0
0,0,0,0,0,1,0,0,0,0,0,-2.2,C0035328,M000001,1,0,DisGeNET,35,Retinal Vein Occlusion,,-2.2,5.3,3.8,30293,76,300,4,1.3,0.66,1436|3606|7262|8797,CSF1R|IL18|PHLDA2|TNFRSF10A,-1.4,0
1,0,0,0,1,0,-2.2,0,0,0,-2.2,0,C0080174,M100010,2,0,DisGeNET,35,Spina Bifida Occulta,,-2.2,5.3,3.8,30293,76,300,4,1.3,0.66,650|860|7461|10584,BMP2|RUNX2|CLIP2|COLEC10,-1.4,0
0,0,0,0,0,1,0,0,0,0,0,-2.2,C0085390,M000001,1,0,DisGeNET,35,Li-Fraumeni Syndrome,,-2.2,5.3,3.8,30293,76,300,4,1.3,0.66,861|1026|1029|6469,RUNX1|CDKN1A|CDKN2A|SHH,-1.4,0
0,0,0,0,1,0,0,0,0,0,-2.2,0,C1868938,M000010,1,0,DisGeNET,35,End stage cardiac failure,,-2.2,5.3,3.8,30293,76,300,4,1.3,0.66,390|6722|9261|10763,RND3|SRF|MAPKAPK2|NES,-1.4,0
1,0,0,0,0,0,-2.2,0,0,0,0,0,C0747085,M100000,1,0,DisGeNET,35,Recurrent otitis media,,-2.2,4.2,3.5,30293,120,300,5,1.7,0.74,2524|5879|6674|7403|9411,FUT2|RAC1|SPAG1|KDM6A|ARHGAP29,-1.4,0
0,1,0,0,0,0,0,-2.2,0,0,0,0,C0242510,M010000,1,0,DisGeNET,35,Drug usage,,-2.2,3.6,3.4,30293,170,299,6,2,0.81,54|196|1312|1650|2990|4041,ACP5|AHR|COMT|DDOST|GUSB|LRP5,-1.4,0
0,0,1,0,0,0,0,0,-2.1,0,0,0,C1850900,M001000,1,0,DisGeNET,35,Familial primary gastric lymphoma,,-2.1,4.2,3.5,30293,121,299,5,1.7,0.74,4790|5743|7128|7157|64127,NFKB1|PTGS2|TNFAIP3|TP53|NOD2,-1.4,0
0,0,1,0,0,0,0,0,-2.1,0,0,0,C0162739,M001000,1,0,DisGeNET,35,HELLP Syndrome,,-2.1,5.3,3.7,30293,77,299,4,1.3,0.66,7097|10148|25897|64127,TLR2|EBI3|RNF19A|NOD2,-1.4,0
0,1,0,1,0,0,0,-2.1,0,-2.1,0,0,C2745963,M010100,2,0,DisGeNET,35,Kashin-Beck Disease,,-2.1,5.3,3.7,30293,77,299,4,1.3,0.66,727|1675|3026|6414,C5|CFD|HABP2|SELENOP,-1.4,0
0,0,1,1,0,0,0,0,-2.1,-2.1,0,0,C0022577,M001100,2,0,DisGeNET,35,"Keratoconjunctivitis, Vernal",,-2.1,7.6,4.2,30293,40,299,3,1,0.58,6364|7097|7292,CCL20|TLR2|TNFSF4,-1.4,0
0,0,1,0,0,0,0,0,-2.1,0,0,0,C0027439,M001000,1,0,DisGeNET,35,Nasopharyngeal Neoplasms,,-2.1,7.6,4.2,30293,40,299,3,1,0.58,3105|6774|7157,HLA-A|STAT3|TP53,-1.4,0
0,0,1,1,0,1,0,0,-2.1,-2.1,0,-2.1,C0302180,M001101,3,0,DisGeNET,35,Condyloma,,-2.1,7.6,4.2,30293,40,299,3,1,0.58,7157|7297|8835,TP53|TYK2|SOCS2,-1.4,0
0,0,1,0,0,0,0,0,-2.1,0,0,0,C0340803,M001000,1,0,DisGeNET,35,Capillary malformation (disorder),,-2.1,7.6,4.2,30293,40,299,3,1,0.58,6774|7097|84818,STAT3|TLR2|IL17RC,-1.4,0
0,1,0,0,0,0,0,-2.1,0,0,0,0,C2919828,M010000,1,0,DisGeNET,35,Chronic ulcerative colitis,,-2.1,7.6,4.2,30293,40,299,3,1,0.58,847|1728|55902,CAT|NQO1|ACSS2,-1.4,0
1,0,0,0,0,1,-2.1,0,0,0,0,-2.1,C0013371,M100001,2,0,DisGeNET,35,Shigella Infections,,-2.1,4.2,3.5,30293,121,300,5,1.7,0.74,2920|3576|5879|5970|51131,CXCL2|CXCL8|RAC1|RELA|PHF11,-1.4,0
0,0,0,1,0,0,0,0,0,-2.1,0,0,C0206656,M000100,1,0,DisGeNET,35,Embryonal Rhabdomyosarcoma,,-2.1,4.2,3.5,30293,121,300,5,1.7,0.74,2064|3481|4745|5002|7040,ERBB2|IGF2|NELL1|SLC22A18|TGFB1,-1.4,0
0,0,0,1,0,0,0,0,0,-2.1,0,0,C0236736,M000100,1,0,DisGeNET,35,Cocaine-Related Disorders,,-2.1,4.2,3.5,30293,121,300,5,1.7,0.74,1958|2353|2571|57586|401145,EGR1|FOS|GAD1|SYT13|CCSER1,-1.4,0
0,1,0,0,0,0,0,-2.1,0,0,0,0,C0877008,M010000,1,0,DisGeNET,35,Enzyme inhibition disorder,,-2.1,3.6,3.3,30293,171,299,6,2,0.81,1312|1595|1728|2752|4128|5641,COMT|CYP51A1|NQO1|GLUL|MAOA|LGMN,-1.4,0
0,0,0,1,0,0,0,0,0,-2.1,0,0,C0262630,M000100,1,0,DisGeNET,35,Reduced concentration span,,-2.1,5.2,3.7,30293,77,300,4,1.3,0.66,5071|7991|10765|23043,PRKN|TUSC3|KDM5B|TNIK,-1.4,0
0,0,0,0,0,1,0,0,0,0,0,-2.1,C0265325,M000001,1,0,DisGeNET,35,Turcot syndrome (disorder),,-2.1,5.2,3.7,30293,77,300,4,1.3,0.66,840|1029|1499|65018,CASP7|CDKN2A|CTNNB1|PINK1,-1.4,0
0,0,0,0,0,1,0,0,0,0,0,-2.1,C0334108,M000001,1,0,DisGeNET,35,Multiple polyps,,-2.1,5.2,3.7,30293,77,300,4,1.3,0.66,1029|1499|3716|10550,CDKN2A|CTNNB1|JAK1|ARL6IP5,-1.4,0
1,0,0,0,0,0,-2.1,0,0,0,0,0,C0456132,M100000,1,0,DisGeNET,35,Large fontanelle,,-2.1,5.2,3.7,30293,77,300,4,1.3,0.66,860|6528|50506|405753,RUNX2|SLC5A5|DUOX2|DUOXA2,-1.4,0
0,0,0,1,0,0,0,0,0,-2.1,0,0,C3279947,M000100,1,0,DisGeNET,35,"NAIL DISORDER, NONSYNDROMIC CONGENITAL, 9",,-2.1,5.2,3.7,30293,77,300,4,1.3,0.66,652|1308|1832|3691,BMP4|COL17A1|DSP|ITGB4,-1.4,0
0,0,0,1,0,0,0,0,0,-2.1,0,0,C0302486,M000100,1,0,DisGeNET,35,Erythrophagocytosis,,-2.1,7.6,4.2,30293,40,300,3,1,0.57,7018|30061|55824,TF|SLC40A1|PAG1,-1.4,0
0,0,0,1,0,0,0,0,0,-2.1,0,0,C0700613,M000100,1,0,DisGeNET,35,Anxiety state,,-2.1,7.6,4.2,30293,40,300,3,1,0.57,348|5066|51573,APOE|PAM|GDE1,-1.4,0
1,0,0,1,0,0,-2.1,0,0,-2.1,0,0,C0751733,M100100,2,0,DisGeNET,35,"Degenerative Diseases, Spinal Cord",,-2.1,7.6,4.2,30293,40,300,3,1,0.57,3162|6648|56894,HMOX1|SOD2|AGPAT3,-1.4,0
0,0,0,1,0,0,0,0,0,-2.1,0,0,C2931845,M000100,1,0,DisGeNET,35,Neurodegeneration with brain iron accumulation (NBIA),,-2.1,7.6,4.2,30293,40,300,3,1,0.57,1384|2153|5071,CRAT|F5|PRKN,-1.4,0
