_MEMBER_modules_epi_black_sorted_top300,_MEMBER_modules_epi_blue_sorted_top300,_MEMBER_modules_epi_pink_sorted_top300,_MEMBER_modules_epi_red_sorted_top300,_MEMBER_modules_epi_turquoise_sorted_top300,_MEMBER_modules_epi_yellow_sorted_top300,_LogP_modules_epi_black_sorted_top300,_LogP_modules_epi_blue_sorted_top300,_LogP_modules_epi_pink_sorted_top300,_LogP_modules_epi_red_sorted_top300,_LogP_modules_epi_turquoise_sorted_top300,_LogP_modules_epi_yellow_sorted_top300,GO,_PATTERN_,_RANK_,GiniIndex,Category,CategoryID,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),EvidenceCutoff
0,0,1,1,0,0,0,0,-3.9,-2.3,0,0,M40192,M001100,2,0,Cell Type Signatures,7,DESCARTES FETAL HEART EPICARDIAL FAT CELLS,,-3.9,6.4,5.7,30293,110,299,7,2.3,0.87,718|1080|4868|5918|79412|164312|285016,C3|CFTR|NPHS1|RARRES1|KREMEN2|LRRN4|ALKAL2,-2.7,0
0,1,0,1,0,1,0,-2.7,0,-3.3,0,-3.9,M39263,M010101,3,0,Cell Type Signatures,7,HU FETAL RETINA BLOOD,,-3.9,3.9,5,30293,282,300,11,3.7,1.1,391|4354|4627|6277|9540|10133|11135|11235|55568|92521|116151,RHOG|MPP1|MYH9|S100A6|TP53I3|OPTN|CDC42EP1|PDCD10|GALNT10|SPECC1|FAM210B,-2.6,0
0,0,1,0,0,0,0,0,-3.9,0,0,0,M40187,M001000,1,0,Cell Type Signatures,7,DESCARTES FETAL EYE MICROGLIA,,-3.9,5.4,5.4,30293,151,299,8,2.7,0.93,972|2533|3684|5724|7097|7805|9308|79705,CD74|FYB1|ITGAM|PTAFR|TLR2|LAPTM5|CD83|LRRK1,-2.6,0
0,0,0,1,0,1,0,0,0,-2,0,-3.8,M40250,M000101,2,0,Cell Type Signatures,7,DESCARTES FETAL MUSCLE MEGAKARYOCYTES,,-3.8,4.2,5,30293,238,300,10,3.3,1,2017|5912|6548|7057|7094|7414|9948|11282|54918|80219,CTTN|RAP2B|SLC9A1|THBS1|TLN1|VCL|WDR1|MGAT4B|CMTM6|COQ10B,-2.6,0
0,0,0,1,0,0,0,0,0,-3.8,0,0,M41678,M000100,1,0,Cell Type Signatures,7,TRAVAGLINI LUNG PERICYTE CELL,,-3.8,6.2,5.6,30293,114,300,7,2.3,0.87,348|639|2040|2878|3485|55824|81848,APOE|PRDM1|STOM|GPX3|IGFBP2|PAG1|SPRY4,-2.6,0
0,1,0,1,0,0,0,-3.1,0,-3.8,0,0,M39034,M010100,2,0,Cell Type Signatures,7,FAN EMBRYONIC CTX ASTROCYTE 2,,-3.8,5.3,5.3,30293,153,300,8,2.7,0.93,348|828|1291|4240|9741|10577|26010|57326,APOE|CAPS|COL6A1|MFGE8|LAPTM4A|NPC2|SPATS2L|PBXIP1,-2.6,0
0,0,1,1,0,0,0,0,-3.8,-2.9,0,0,M39282,M001100,2,0,Cell Type Signatures,7,DURANTE ADULT OLFACTORY NEUROEPITHELIUM MACROPHAGES,,-3.8,7.5,5.9,30293,81,299,6,2,0.81,718|972|1520|7805|9308|58191,C3|CD74|CTSS|LAPTM5|CD83|CXCL16,-2.6,0
0,0,1,1,0,1,0,0,-3.8,-2.3,0,-3.8,M39304,M001101,3,0,Cell Type Signatures,7,CUI DEVELOPING HEART C7 MAST CELL,,-3.8,5.2,5.2,30293,156,299,8,2.7,0.93,101|684|3684|7128|7805|8743|9308|9957,ADAM8|BST2|ITGAM|TNFAIP3|LAPTM5|TNFSF10|CD83|HS3ST1,-2.5,0
0,0,0,1,1,0,0,0,0,-2.3,-3.7,0,M39072,M000110,2,0,Cell Type Signatures,7,MANNO MIDBRAIN NEUROTYPES HSERT,,-3.7,3.1,4.6,30293,450,300,14,4.7,1.2,1809|2774|3831|4131|4644|7280|8851|10409|10962|65009|84557|115908|201191|259217,DPYSL3|GNAL|KLC1|MAP1B|MYO5A|TUBB2A|CDK5R1|BASP1|MLLT11|NDRG4|MAP1LC3A|CTHRC1|SAMD14|HSPA12A,-2.5,0
0,0,1,0,0,0,0,0,-3.7,0,0,0,M39047,M001000,1,0,Cell Type Signatures,7,FAN EMBRYONIC CTX BRAIN NAIVE LIKE T CELL,,-3.7,5.1,5.2,30293,158,299,8,2.7,0.93,1117|3105|4050|5696|5698|7128|9235|9466,CHI3L2|HLA-A|LTB|PSMB8|PSMB9|TNFAIP3|IL32|IL27RA,-2.5,0
0,0,1,0,1,0,0,0,-3.7,0,-2.1,0,M39120,M001010,2,0,Cell Type Signatures,7,AIZARANI LIVER C18 NK NKT CELLS 5,,-3.7,5.9,5.3,30293,121,299,7,2.3,0.87,1520|7097|7127|7133|7805|9308|255488,CTSS|TLR2|TNFAIP2|TNFRSF1B|LAPTM5|CD83|RNF144B,-2.5,0
0,0,1,0,0,0,0,0,-3.7,0,0,0,M39276,M001000,1,0,Cell Type Signatures,7,DURANTE ADULT OLFACTORY NEUROEPITHELIUM CD4 T CELLS,,-3.7,14,6.8,30293,30,299,4,1.3,0.66,2533|4050|7128|9235,FYB1|LTB|TNFAIP3|IL32,-2.5,0
0,0,1,0,0,0,0,0,-3.7,0,0,0,M39107,M001000,1,0,Cell Type Signatures,7,AIZARANI LIVER C3 NK NKT CELLS 2,,-3.7,5,5.1,30293,162,299,8,2.7,0.93,567|2533|4050|7128|7805|9235|55196|162394,B2M|FYB1|LTB|TNFAIP3|LAPTM5|IL32|RESF1|SLFN5,-2.4,0
1,0,0,1,0,0,-3.6,0,0,-3.6,0,0,M40237,M100100,2,0,Cell Type Signatures,7,DESCARTES FETAL LUNG SQUAMOUS EPITHELIAL CELLS,,-3.6,4.4,4.9,30293,206,300,9,3,0.98,2524|4070|9367|23120|51228|57146|63898|64065|80223,FUT2|TACSTD2|RAB9A|ATP10B|GLTP|LDAF1|SH2D4A|PERP|RAB11FIP1,-2.4,0
0,1,0,1,0,0,0,-3.6,0,-2.6,0,0,M40006,M010100,2,0,Cell Type Signatures,7,BUSSLINGER GASTRIC CHIEF CELLS,,-3.6,9,6,30293,56,299,5,1.7,0.74,1938|2752|7494|10549|25840,EEF2|GLUL|XBP1|PRDX4|TMT1A,-2.4,0
0,0,0,0,1,0,0,0,0,0,-3.6,0,M40270,M000010,1,0,Cell Type Signatures,7,DESCARTES FETAL PANCREAS ENS NEURONS,,-3.6,5,5.1,30293,163,300,8,2.7,0.93,1809|3084|4131|7280|7846|10962|26047|51083,DPYSL3|NRG1|MAP1B|TUBB2A|TUBA1A|MLLT11|CNTNAP2|GAL,-2.4,0
0,0,1,1,0,0,0,0,-2.6,-3.6,0,0,M39159,M001100,2,0,Cell Type Signatures,7,GAO LARGE INTESTINE 24W C10 ENTEROCYTE,,-3.6,9,6,30293,56,300,5,1.7,0.74,5646|10232|53841|57121|79574,PRSS3|MSLN|CDHR5|LPAR5|EPS8L3,-2.4,0
0,1,0,1,1,1,0,-3.6,0,-3,-3.6,-3,M41705,M010111,4,0,Cell Type Signatures,7,FAN OVARY CL3 MATURE CUMULUS GRANULOSA CELL 1,,-3.6,4,4.8,30293,254,299,10,3.3,1,335|678|4061|6414|6920|7108|10549|29952|60370|81579,APOA1|ZFP36L2|LY6E|SELENOP|TCEA3|TM7SF2|PRDX4|DPP7|AVPI1|PLA2G12A,-2.4,0
0,0,0,0,0,1,0,0,0,0,0,-3.6,M40069,M000001,1,0,Cell Type Signatures,7,DESCARTES MAIN FETAL MEGAKARYOCYTES,,-3.6,4.4,4.9,30293,207,300,9,3,0.98,1729|2017|4627|5912|7057|7094|7414|8821|10681,DIAPH1|CTTN|MYH9|RAP2B|THBS1|TLN1|VCL|INPP4B|GNB5,-2.4,0
0,0,1,0,0,1,0,0,-2.1,0,0,-3.6,M41667,M001001,2,0,Cell Type Signatures,7,TRAVAGLINI LUNG CAPILLARY INTERMEDIATE 2 CELL,,-3.6,3.2,4.5,30293,408,300,13,4.3,1.2,824|4627|5872|6277|6284|6990|10109|10133|10627|10749|26112|54874|65018,CAPN2|MYH9|RAB13|S100A6|S100A13|DYNLT3|ARPC2|OPTN|MYL12A|KIF1C|CCDC69|FNBP1L|PINK1,-2.4,0
0,1,0,0,0,0,0,-3.6,0,0,0,0,M40138,M010000,1,0,Cell Type Signatures,7,DESCARTES MAIN FETAL PARIETAL AND CHIEF CELLS,,-3.6,5.7,5.2,30293,125,299,7,2.3,0.87,2181|8431|10110|26355|55040|115019|401546,ACSL3|NR0B2|SGK2|FAM162A|EPN3|SLC26A9|C9orf152,-2.4,0
0,0,0,0,1,1,0,0,0,0,-3.6,-2.2,M41671,M000011,2,0,Cell Type Signatures,7,TRAVAGLINI LUNG AIRWAY SMOOTH MUSCLE CELL,,-3.6,4.9,5,30293,166,300,8,2.7,0.93,87|1264|2316|4131|6876|7041|10231|64780,ACTN1|CNN1|FLNA|MAP1B|TAGLN|TGFB1I1|RCAN2|MICAL1,-2.4,0
0,1,0,1,0,0,0,-3.6,0,-2.3,0,0,M41710,M010100,2,0,Cell Type Signatures,7,FAN OVARY CL8 MATURE CUMULUS GRANULOSA CELL 2,,-3.6,2.7,4.3,30293,646,299,17,5.7,1.3,292|335|1312|1515|1650|1891|1937|4061|5236|6920|7108|10549|60370|81579|84263|85014|92840,SLC25A5|APOA1|COMT|CTSV|DDOST|ECH1|EEF1G|LY6E|PGM1|TCEA3|TM7SF2|PRDX4|AVPI1|PLA2G12A|HSDL2|TMEM141|REEP6,-2.4,0
0,0,0,1,1,0,0,0,0,-2.9,-3.5,0,M39221,M000110,2,0,Cell Type Signatures,7,LAKE ADULT KIDNEY C2 PODOCYTES,,-3.5,4.3,4.8,30293,212,300,9,3,0.98,800|3097|5074|8301|8609|10763|23022|26064|56999,CALD1|HIVEP2|PAWR|PICALM|KLF7|NES|PALLD|RAI14|ADAMTS9,-2.4,0
0,0,1,0,0,0,0,0,-3.5,0,0,0,M40221,M001000,1,0,Cell Type Signatures,7,DESCARTES FETAL KIDNEY MYELOID CELLS,,-3.5,4.3,4.8,30293,213,299,9,3,0.99,5724|5743|7096|8876|8942|51284|64127|79705|150372,PTAFR|PTGS2|TLR1|VNN1|KYNU|TLR7|NOD2|LRRK1|NFAM1,-2.4,0
0,0,0,1,1,1,0,0,0,-3.5,-2.8,-2,M40133,M000111,3,0,Cell Type Signatures,7,DESCARTES MAIN FETAL EXTRAVILLOUS TROPHOBLASTS,,-3.5,5.5,5.1,30293,128,300,7,2.3,0.87,3856|3875|4324|10150|22887|64175|145501,KRT8|KRT18|MMP15|MBNL2|FOXJ3|P3H1|ISM2,-2.3,0
0,1,0,1,0,0,0,-2.5,0,-3.5,0,0,M39224,M010100,2,0,Cell Type Signatures,7,LAKE ADULT KIDNEY C5 PROXIMAL TUBULE EPITHELIAL CELLS STRESS INFLAM,,-3.5,3.1,4.4,30293,417,300,13,4.3,1.2,1958|2353|2878|4324|4745|9056|10083|22874|54858|57139|64743|80221|113220,EGR1|FOS|GPX3|MMP15|NELL1|SLC7A7|USH1C|PLEKHA6|PGPEP1|RGL3|WDR13|ACSF2|KIF12,-2.3,0
0,1,0,0,0,0,0,-3.5,0,0,0,0,M39123,M010000,1,0,Cell Type Signatures,7,AIZARANI LIVER C22 RESIDENT B CELLS 2,,-3.5,12,6.5,30293,33,299,4,1.3,0.66,7184|7494|10549|81618,HSP90B1|XBP1|PRDX4|ITM2C,-2.3,0
0,0,0,1,0,1,0,0,0,-3.5,0,-3.5,M39273,M000101,2,0,Cell Type Signatures,7,DURANTE ADULT OLFACTORY NEUROEPITHELIUM RESPIRATORY HORIZONTAL BASAL CELLS,,-3.5,12,6.5,30293,33,300,4,1.3,0.66,360|3856|3875|3880,AQP3|KRT8|KRT18|KRT19,-2.3,0
0,1,0,0,0,0,0,-3.5,0,0,0,0,M39155,M010000,1,0,Cell Type Signatures,7,GAO LARGE INTESTINE 24W C5 LGR5POS STEM CELL,,-3.5,8.4,5.8,30293,60,299,5,1.7,0.74,415|2705|7103|80724|127845,ARSL|GJB1|TSPAN8|ACAD10|GOLT1A,-2.3,0
1,1,0,1,0,0,-2.3,-2.8,0,-3.4,0,0,M39258,M110100,3,0,Cell Type Signatures,7,MENON FETAL KIDNEY 8 CONNECTING TUBULE CELLS,,-3.4,3.8,4.6,30293,267,300,10,3.3,1,334|1291|2064|3856|3880|7009|9528|10577|57139|113220,APLP2|COL6A1|ERBB2|KRT8|KRT19|TMBIM6|TMEM59|NPC2|RGL3|KIF12,-2.3,0
0,1,0,1,0,1,0,-3.4,0,-2.7,0,-3.4,M39020,M010101,3,0,Cell Type Signatures,7,FAN EMBRYONIC CTX BIG GROUPS GLIAL,,-3.4,5.3,5,30293,133,299,7,2.3,0.87,230|1191|1595|7108|10099|51109|81618,ALDOC|CLU|CYP51A1|TM7SF2|TSPAN3|RDH11|ITM2C,-2.3,0
0,1,0,0,0,0,0,-3.4,0,0,0,0,M39112,M010000,1,0,Cell Type Signatures,7,AIZARANI LIVER C8 RESIDENT B CELLS 1,,-3.4,12,6.3,30293,35,299,4,1.3,0.66,7184|7494|10549|81618,HSP90B1|XBP1|PRDX4|ITM2C,-2.3,0
0,0,1,0,0,0,0,0,-3.4,0,0,0,M39289,M001000,1,0,Cell Type Signatures,7,DURANTE ADULT OLFACTORY NEUROEPITHELIUM B CELLS,,-3.4,12,6.3,30293,35,299,4,1.3,0.66,972|4050|7805|9308,CD74|LTB|LAPTM5|CD83,-2.3,0
0,0,1,0,0,0,0,0,-3.4,0,0,0,M40196,M001000,1,0,Cell Type Signatures,7,DESCARTES FETAL HEART MYELOID CELLS,,-3.4,5.3,5,30293,134,299,7,2.3,0.87,972|7097|10148|51284|64127|79705|150372,CD74|TLR2|EBI3|TLR7|NOD2|LRRK1|NFAM1,-2.3,0
0,0,0,0,1,0,0,0,0,0,-3.4,0,M39296,M000010,1,0,Cell Type Signatures,7,DURANTE ADULT OLFACTORY NEUROEPITHELIUM GLOBOSE BASAL CELLS,,-3.4,12,6.2,30293,35,300,4,1.3,0.66,4131|5947|7846|57060,MAP1B|RBP1|TUBA1A|PCBP4,-2.3,0
1,0,0,1,1,0,-3.4,0,0,-3.4,-2.7,0,M39245,M100110,3,0,Cell Type Signatures,7,LAKE ADULT KIDNEY C26 MESANGIAL CELLS,,-3.4,4.6,4.8,30293,177,300,8,2.7,0.93,2131|2625|3572|4792|8611|8809|23253|64759,EXT1|GATA3|IL6ST|NFKBIA|PLPP1|IL18R1|ANKRD12|TNS3,-2.3,0
1,1,0,0,0,1,-2.1,-3.4,0,0,0,-2.7,M41668,M110001,3,0,Cell Type Signatures,7,TRAVAGLINI LUNG BRONCHIAL VESSEL 1 CELL,,-3.4,4.1,4.6,30293,224,299,9,3,0.99,292|678|1938|1975|3615|3646|10205|10397|10549,SLC25A5|ZFP36L2|EEF2|EIF4B|IMPDH2|EIF3E|MPZL2|NDRG1|PRDX4,-2.3,0
0,0,0,0,1,0,0,0,0,0,-3.4,0,M39261,M000010,1,0,Cell Type Signatures,7,HU FETAL RETINA AMACRINE,,-3.4,7.9,5.5,30293,64,300,5,1.7,0.74,390|1072|4133|7280|10962,RND3|CFL1|MAP2|TUBB2A|MLLT11,-2.2,0
0,0,0,0,0,1,0,0,0,0,0,-3.4,M39210,M000001,1,0,Cell Type Signatures,7,ZHENG CORD BLOOD C1 PUTATIVE MEGAKARYOCYTE PROGENITOR,,-3.4,6.2,5.1,30293,98,300,6,2,0.81,1948|2017|5154|7057|7414|10627,EFNB2|CTTN|PDGFA|THBS1|VCL|MYL12A,-2.2,0
0,0,0,1,0,0,0,0,0,-3.3,0,0,M39241,M000100,1,0,Cell Type Signatures,7,LAKE ADULT KIDNEY C22 ENDOTHELIAL CELLS GLOMERULAR CAPILLARIES,,-3.3,5.2,4.9,30293,137,300,7,2.3,0.87,351|2034|2353|2878|23143|55075|81846,APP|EPAS1|FOS|GPX3|LRCH1|UACA|SBF2,-2.2,0
0,1,0,0,0,0,0,-3.3,0,0,0,0,M41752,M010000,1,0,Cell Type Signatures,7,RUBENSTEIN SKELETAL MUSCLE T CELLS,,-3.3,4.5,4.7,30293,181,299,8,2.7,0.93,678|1915|1933|3646|10399|10961|51316|51386,ZFP36L2|EEF1A1|EEF1B2|EIF3E|RACK1|ERP29|PLAC8|EIF3L,-2.2,0
0,0,1,0,0,0,0,0,-3.3,0,0,0,M39044,M001000,1,0,Cell Type Signatures,7,FAN EMBRYONIC CTX BRAIN MYELOID,,-3.3,5.1,4.8,30293,139,299,7,2.3,0.87,972|1520|3105|5698|5743|7127|10410,CD74|CTSS|HLA-A|PSMB9|PTGS2|TNFAIP2|IFITM3,-2.2,0
0,1,1,0,0,0,0,-3.3,-2.6,0,0,0,M40148,M011000,2,0,Cell Type Signatures,7,DESCARTES FETAL ADRENAL MYELOID CELLS,,-3.3,4.4,4.6,30293,183,299,8,2.7,0.93,1675|4069|5641|8635|10551|11309|54504|81622,CFD|LYZ|LGMN|RNASET2|AGR2|SLCO2B1|CPVL|UNC93B1,-2.2,0
1,0,0,0,0,0,-3.3,0,0,0,0,0,M39235,M100000,1,0,Cell Type Signatures,7,LAKE ADULT KIDNEY C16 COLLECTING SYSTEM PRINCIPAL CELLS CORTEX,,-3.3,5,4.8,30293,141,300,7,2.3,0.87,2625|5151|9991|23235|64778|85464|346389,GATA3|PDE8A|PTBP3|SIK2|FNDC3B|SSH2|MACC1,-2.2,0
0,0,0,1,0,0,0,0,0,-3.3,0,0,M40299,M000100,1,0,Cell Type Signatures,7,DESCARTES FETAL STOMACH SQUAMOUS EPITHELIAL CELLS,,-3.3,7.5,5.4,30293,67,300,5,1.7,0.74,360|1308|3866|6947|84951,AQP3|COL17A1|KRT15|TCN1|TNS4,-2.2,0
0,1,0,0,0,0,0,-3.2,0,0,0,0,M41702,M010000,1,0,Cell Type Signatures,7,FAN OVARY CL0 XBP1 SELK HIGH STROMAL CELL,,-3.2,5,4.7,30293,143,299,7,2.3,0.87,476|900|3638|3646|7184|7494|10399,ATP1A1|CCNG1|INSIG1|EIF3E|HSP90B1|XBP1|RACK1,-2.1,0
0,0,0,0,1,0,0,0,0,0,-3.2,0,M41744,M000010,1,0,Cell Type Signatures,7,RUBENSTEIN SKELETAL MUSCLE PERICYTES,,-3.2,4.9,4.7,30293,144,300,7,2.3,0.87,388|800|960|2316|3688|6876|7846,RHOB|CALD1|CD44|FLNA|ITGB1|TAGLN|TUBA1A,-2.1,0
1,0,1,0,1,0,-2.5,0,-3.2,0,-3.2,0,M41677,M101010,3,0,Cell Type Signatures,7,TRAVAGLINI LUNG LIPOFIBROBLAST CELL,,-3.2,4.9,4.7,30293,146,299,7,2.3,0.87,716|718|972|4327|5359|5918|6774,C1S|C3|CD74|MMP19|PLSCR1|RARRES1|STAT3,-2.1,0
0,0,0,0,1,0,0,0,0,0,-3.2,0,M39265,M000010,1,0,Cell Type Signatures,7,HU FETAL RETINA HORIZONTAL,,-3.2,10,5.8,30293,40,300,4,1.3,0.66,7846|10962|26047|65009,TUBA1A|MLLT11|CNTNAP2|NDRG4,-2.1,0
1,0,1,0,0,0,-3.2,0,-2.1,0,0,0,M41663,M101000,2,0,Cell Type Signatures,7,TRAVAGLINI LUNG VEIN CELL,,-3.2,10,5.8,30293,40,300,4,1.3,0.66,2920|3383|6648|135112,CXCL2|ICAM1|SOD2|NCOA7,-2.1,0
0,1,0,1,0,0,0,-2.5,0,-3.2,0,0,M39099,M010100,2,0,Cell Type Signatures,7,ZHONG PFC C4 PTGDS POS OPC,,-3.2,4.8,4.6,30293,147,300,7,2.3,0.87,598|950|7018|9528|22933|79932|81628,BCL2L1|SCARB2|TF|TMEM59|SIRT2|KIAA0319L|TSC22D4,-2.1,0
0,1,0,0,0,0,0,-3.2,0,0,0,0,M39157,M010000,1,0,Cell Type Signatures,7,GAO LARGE INTESTINE 24W C7 GOBLET PROGENITOR,,-3.2,17,6.7,30293,18,299,3,1,0.58,3171|11227|83998,FOXA3|GALNT5|REG4,-2.1,0
0,0,0,1,0,0,0,0,0,-3.2,0,0,M39035,M000100,1,0,Cell Type Signatures,7,FAN EMBRYONIC CTX NSC 1,,-3.2,17,6.7,30293,18,300,3,1,0.57,894|2353|2571,CCND2|FOS|GAD1,-2.1,0
0,1,1,1,0,0,0,-3.1,-2.1,-2.1,0,0,M39202,M011100,3,0,Cell Type Signatures,7,HAY BONE MARROW NAIVE T CELL,,-3.1,3,4.1,30293,403,299,12,4,1.1,678|1915|1933|1975|3646|6920|9452|26751|57185|83998|130589|340547,ZFP36L2|EEF1A1|EEF1B2|EIF4B|EIF3E|TCEA3|ITM2A|SH3YL1|NIPAL3|REG4|GALM|VSIG1,-2.1,0
0,0,1,0,0,0,0,0,-3.1,0,0,0,M40312,M001000,1,0,Cell Type Signatures,7,DESCARTES FETAL THYMUS THYMIC EPITHELIAL CELLS,,-3.1,3.7,4.3,30293,245,299,9,3,0.99,4868|79412|80731|89932|91133|91828|130367|133121|338440,NPHS1|KREMEN2|THSD7B|PAPLN|L3MBTL4|EXOC3L4|SGPP2|ENPP6|ANO9,-2.1,0
1,1,0,0,0,0,-3.1,-2.5,0,0,0,0,M39194,M110000,2,0,Cell Type Signatures,7,HAY BONE MARROW DENDRITIC CELL,,-3.1,4.1,4.4,30293,196,300,8,2.7,0.93,860|1847|7357|23466|64420|84679|121260|387882,RUNX2|DUSP5|UGCG|CBX6|SUSD1|SLC9A7|SLC15A4|C12orf75,-2,0
0,1,0,0,1,1,0,-2.3,0,0,-3.1,-2.3,M39310,M010011,3,0,Cell Type Signatures,7,CUI DEVELOPING HEART TRABECULAR VENTRICULAR CARDIOMYOCYTE,,-3.1,5.5,4.7,30293,110,300,6,2,0.81,3491|5998|6498|10962|26353|51655,CCN1|RGS3|SKIL|MLLT11|HSPB8|RASD1,-2,0
0,0,0,1,0,0,0,0,0,-3.1,0,0,M39272,M000100,1,0,Cell Type Signatures,7,DURANTE ADULT OLFACTORY NEUROEPITHELIUM OLFACTORY HORIZONTAL BASAL CELLS,,-3.1,16,6.5,30293,19,300,3,1,0.57,360|3866|8848,AQP3|KRT15|TSC22D1,-2,0
0,0,0,1,1,0,0,0,0,-3.1,-3.1,0,M41695,M000110,2,0,Cell Type Signatures,7,TRAVAGLINI LUNG MYELOID DENDRITIC TYPE 1 CELL,,-3.1,16,6.5,30293,19,300,3,1,0.57,558|1471|1522,AXL|CST3|CTSZ,-2,0
0,0,1,1,0,1,0,0,-2.4,-2.4,0,-3.1,M39243,M001101,3,0,Cell Type Signatures,7,LAKE ADULT KIDNEY C24 ENDOTHELIAL CELLS AEA AND DVR,,-3.1,4.7,4.5,30293,152,300,7,2.3,0.87,71|754|966|4627|10627|11214|103910,ACTG1|PTTG1IP|CD59|MYH9|MYL12A|AKAP13|MYL12B,-2,0
0,0,1,0,0,0,0,0,-3.1,0,0,0,M40191,M001000,1,0,Cell Type Signatures,7,DESCARTES FETAL HEART MEGAKARYOCYTES,,-3.1,5.5,4.7,30293,111,299,6,2,0.81,2811|3934|6374|7292|9050|54020,GP1BA|LCN2|CXCL5|TNFSF4|PSTPIP2|SLC37A1,-2,0
1,1,1,0,0,0,-2.1,-3.1,-2.1,0,0,0,M40032,M111000,3,0,Cell Type Signatures,7,BUSSLINGER DUODENAL BCHE CELLS,,-3.1,9.4,5.5,30293,43,299,4,1.3,0.66,4069|7103|10144|51316,LYZ|TSPAN8|FAM13A|PLAC8,-2,0
0,0,0,1,0,0,0,0,0,-3,0,0,M40208,M000100,1,0,Cell Type Signatures,7,DESCARTES FETAL INTESTINE CHROMAFFIN CELLS,,-3,5.4,4.7,30293,112,300,6,2,0.81,2696|3623|5066|8938|57139|57586,GIPR|INHA|PAM|BAIAP3|RGL3|SYT13,-2,0
0,0,0,1,0,0,0,0,0,-3,0,0,M39172,M000100,1,0,Cell Type Signatures,7,MURARO PANCREAS EPSILON CELL,,-3,9.2,5.4,30293,44,300,4,1.3,0.66,432|5265|6690|7448,ASGR1|SERPINA1|SPINK1|VTN,-2,0
0,0,1,0,0,0,0,0,-3,0,0,0,M40302,M001000,1,0,Cell Type Signatures,7,DESCARTES FETAL STOMACH MYELOID CELLS,,-3,6.7,4.9,30293,76,299,5,1.7,0.74,972|5724|7133|9308|150372,CD74|PTAFR|TNFRSF1B|CD83|NFAM1,-2,0
0,0,0,1,0,0,0,0,0,-3,0,0,M39315,M000100,1,0,Cell Type Signatures,7,CUI DEVELOPING HEART LEFT ATRIAL CARDIOMYOCYTE,,-3,15,6.3,30293,20,300,3,1,0.57,2878|5066|53405,GPX3|PAM|CLIC5,-2,0
0,1,0,0,1,0,0,-3,0,0,-2.4,0,M39058,M010010,2,0,Cell Type Signatures,7,MANNO MIDBRAIN NEUROTYPES HPROGM,,-3,3.3,4,30293,307,299,10,3.3,1,335|678|3170|5033|5176|5360|7033|7276|7351|10144,APOA1|ZFP36L2|FOXA2|P4HA1|SERPINF1|PLTP|TFF3|TTR|UCP2|FAM13A,-2,0
0,1,0,0,0,0,0,-3,0,0,0,0,M39149,M010000,1,0,Cell Type Signatures,7,GAO SMALL INTESTINE 24W C6 GOBLET CELLS,,-3,8.8,5.3,30293,46,299,4,1.3,0.66,8537|54097|55902|83998,BCAS1|FAM3B|ACSS2|REG4,-1.9,0
0,1,0,0,0,0,0,-3,0,0,0,0,M39281,M010000,1,0,Cell Type Signatures,7,DURANTE ADULT OLFACTORY NEUROEPITHELIUM PLASMA CELLS,,-3,14,6.2,30293,21,299,3,1,0.58,7184|10549|81618,HSP90B1|PRDX4|ITM2C,-1.9,0
0,0,0,1,0,0,0,0,0,-2.9,0,0,M40273,M000100,1,0,Cell Type Signatures,7,DESCARTES FETAL PANCREAS MESOTHELIAL CELLS,,-2.9,6.4,4.8,30293,79,300,5,1.7,0.74,316|7448|8399|10232|53405,AOX1|VTN|PLA2G10|MSLN|CLIC5,-1.9,0
0,0,0,0,1,0,0,0,0,0,-2.9,0,M40106,M000010,1,0,Cell Type Signatures,7,DESCARTES MAIN FETAL ENDOCARDIAL CELLS,,-2.9,6.3,4.8,30293,80,300,5,1.7,0.74,4092|5744|7126|57493|115908,SMAD7|PTHLH|TNFAIP1|HEG1|CTHRC1,-1.9,0
0,1,0,0,0,0,0,-2.9,0,0,0,0,M39147,M010000,1,0,Cell Type Signatures,7,GAO SMALL INTESTINE 24W C3 ENTEROCYTE PROGENITOR SUBTYPE 1,,-2.9,8.4,5.2,30293,48,299,4,1.3,0.66,2650|7103|7276|79170,GCNT1|TSPAN8|TTR|PRR15L,-1.9,0
0,0,1,0,1,0,0,0,-2.9,0,-2.9,0,M39162,M001010,2,0,Cell Type Signatures,7,GAO LARGE INTESTINE ADULT CE OLFM4HIGH STEM CELL,,-2.9,3,3.8,30293,374,299,11,3.7,1.1,3437|4050|6374|6376|7096|9899|10741|23492|85453|259307|644150,IFIT3|LTB|CXCL5|CX3CL1|TLR1|SV2B|RBBP9|CBX7|TSPYL5|IL4I1|WIPF3,-1.9,0
0,0,1,0,0,1,0,0,-2.9,0,0,-2,M39260,M001001,2,0,Cell Type Signatures,7,MENON FETAL KIDNEY 10 IMMUNE CELLS,,-2.9,6.1,4.6,30293,83,299,5,1.7,0.74,567|972|2533|3105|7805,B2M|CD74|FYB1|HLA-A|LAPTM5,-1.9,0
0,1,0,1,1,0,0,-2.9,0,-2,-2,0,M39298,M010110,3,0,Cell Type Signatures,7,CUI DEVELOPING HEART C1 5TH WEEK CARDIAC CELLS,,-2.9,6.1,4.6,30293,83,299,5,1.7,0.74,1515|7108|9368|9985|85014,CTSV|TM7SF2|NHERF1|REC8|TMEM141,-1.9,0
