_MEMBER_down_common_genes,_MEMBER_down_epi_only,_MEMBER_down_mes_only,_MEMBER_down_mes_up_epi,_MEMBER_up_common_genes,_MEMBER_up_epi_only,_MEMBER_up_mes_down_epi,_MEMBER_up_mes_only,_LogP_down_common_genes,_LogP_down_epi_only,_LogP_down_mes_only,_LogP_down_mes_up_epi,_LogP_up_common_genes,_LogP_up_epi_only,_LogP_up_mes_down_epi,_LogP_up_mes_only,GO,Description,_PATTERN_,_RANK_,GiniIndex
1,1,0,0,0,1,0,0,-2.1,-3,0,0,0,-3.7,0,0,GO:1905477,positive regulation of protein localization to membrane,M11000100,3,0
0,0,1,0,1,1,0,0,0,0,-3.8,0,-2.4,-3.2,0,0,GO:0099177,regulation of trans-synaptic signaling,M00101100,3,0
0,0,1,0,1,1,0,0,0,0,-2.4,0,-2.2,-3.9,0,0,GO:0051962,positive regulation of nervous system development,M00101100,3,0
0,0,0,0,0,1,1,1,0,0,0,0,0,-2.3,-2.1,-2.7,GO:0060348,bone development,M00000111,3,0
0,1,1,0,0,1,0,0,0,-2.8,-3,0,0,-3.5,0,0,GO:0006897,endocytosis,M01100100,3,0
1,0,0,0,1,1,0,0,-2.7,0,0,0,-3.7,-3.6,0,0,WP2572,Primary focal segmental glomerulosclerosis FSGS,M10001100,3,0
1,1,0,0,0,1,0,0,-4.6,-6,0,0,0,-3.2,0,0,GO:0009410,response to xenobiotic stimulus,M11000100,3,0
0,0,0,0,0,1,1,1,0,0,0,0,0,-2.6,-2.2,-2.9,GO:0006986,response to unfolded protein,M00000111,3,0
0,0,0,0,1,1,0,1,0,0,0,0,-2.3,-2.2,0,-2.4,GO:0035987,endodermal cell differentiation,M00001101,3,0
0,0,0,1,1,1,0,0,0,0,0,-3.3,-2.8,-3.7,0,0,WP5158,Urotensin II mediated signaling pathway,M00011100,3,0
1,0,0,1,0,1,0,0,-2.2,0,0,-2,0,-2.1,0,0,R-HSA-9013148,CDC42 GTPase cycle,M10010100,3,0
0,0,1,0,1,1,0,0,0,0,-3.5,0,-4.8,-3.1,0,0,hsa05132,Salmonella infection,M00101100,3,0
1,1,0,0,0,0,1,0,-3.4,-4.2,0,0,0,0,-2.7,0,GO:0006520,amino acid metabolic process,M11000010,3,0
0,0,0,1,1,1,0,0,0,0,0,-11,-3,-3.7,0,0,hsa04064,NF-kappa B signaling pathway,M00011100,3,0
1,0,0,1,1,0,0,0,-2.3,0,0,-2.5,-3.1,0,0,0,GO:0071900,regulation of protein serine/threonine kinase activity,M10011000,3,0
0,1,0,0,1,1,0,0,0,-2.8,0,0,-3.4,-2.2,0,0,GO:1900047,negative regulation of hemostasis,M01001100,3,0
1,1,0,0,0,0,1,0,-2.8,-2.1,0,0,0,0,-4.1,0,R-HSA-9609507,Protein localization,M11000010,3,0
0,0,0,1,0,1,0,1,0,0,0,-6.8,0,-2.5,0,-2.4,GO:0009615,response to virus,M00010101,3,0
1,1,0,0,0,0,1,0,-5.5,-2.3,0,0,0,0,-3.2,0,GO:0044283,small molecule biosynthetic process,M11000010,3,0
0,0,0,0,1,1,0,1,0,0,0,0,-2.6,-2.4,0,-2.8,GO:0008217,regulation of blood pressure,M00001101,3,0
0,0,0,0,1,1,0,1,0,0,0,0,-8.7,-2.2,0,-2.4,R-HSA-170834,Signaling by TGF-beta Receptor Complex,M00001101,3,0
0,0,0,0,1,0,1,1,0,0,0,0,-4.7,0,-3.2,-10,R-HSA-199991,Membrane Trafficking,M00001011,3,0
0,0,1,1,0,0,1,0,0,0,-2.7,-3.2,0,0,-2.1,0,GO:0098876,vesicle-mediated transport to the plasma membrane,M00110010,3,0
1,0,0,0,0,0,1,1,-2.4,0,0,0,0,0,-4.4,-4.2,M5937,HALLMARK GLYCOLYSIS,M10000011,3,0
0,0,1,1,1,0,0,0,0,0,-4.8,-2.9,-6.6,0,0,0,GO:1902903,regulation of supramolecular fiber organization,M00111000,3,0
1,1,0,0,1,0,0,0,-3,-2.9,0,0,-6.6,0,0,0,GO:0001701,in utero embryonic development,M11001000,3,0
0,0,0,1,0,1,0,1,0,0,0,-2.9,0,-3.5,0,-2.6,GO:0033627,cell adhesion mediated by integrin,M00010101,3,0
1,0,1,0,1,0,0,0,-4.4,0,-2,0,-4.5,0,0,0,hsa04919,Thyroid hormone signaling pathway,M10101000,3,0
0,0,0,0,1,1,0,1,0,0,0,0,-2.5,-3.1,0,-2.7,GO:0035966,response to topologically incorrect protein,M00001101,3,0
0,0,1,0,1,1,0,0,0,0,-2.2,0,-2.2,-2.1,0,0,GO:0044839,cell cycle G2/M phase transition,M00101100,3,0
0,0,0,0,1,0,1,1,0,0,0,0,-3.9,0,-2.1,-8.9,R-HSA-6811442,Intra-Golgi and retrograde Golgi-to-ER traffic,M00001011,3,0
0,0,0,1,0,0,1,1,0,0,0,-2.2,0,0,-5.9,-6.5,GO:0006486,protein glycosylation,M00010011,3,0
0,0,1,1,1,0,0,0,0,0,-2.9,-2.2,-2.7,0,0,0,GO:0040008,regulation of growth,M00111000,3,0
1,0,1,1,0,0,0,0,-2.8,0,-2,-2.7,0,0,0,0,GO:0031400,negative regulation of protein modification process,M10110000,3,0
0,0,1,0,1,0,1,0,0,0,-2.7,0,-4.2,0,-3.6,0,GO:0032940,secretion by cell,M00101010,3,0
1,0,0,1,1,0,0,0,-2.4,0,0,-3,-4.1,0,0,0,WP5083,Neuroinflammation and glutamatergic signaling,M10011000,3,0
0,0,0,1,1,1,0,0,0,0,0,-2.7,-3.1,-2.9,0,0,GO:1902105,regulation of leukocyte differentiation,M00011100,3,0
0,1,0,1,1,0,0,0,0,-2.9,0,-5.5,-3.6,0,0,0,WP5055,Burn wound healing,M01011000,3,0
0,0,0,1,1,1,0,0,0,0,0,-22,-15,-16,0,0,M5890,HALLMARK TNFA SIGNALING VIA NFKB,M00011100,3,0
0,0,1,0,1,0,1,0,0,0,-3.3,0,-4.2,0,-3.1,0,GO:0140352,export from cell,M00101010,3,0
0,0,0,1,1,1,0,0,0,0,0,-2,-2.5,-2.4,0,0,GO:0007492,endoderm development,M00011100,3,0
0,0,1,1,1,0,0,0,0,0,-3.6,-2,-5.3,0,0,0,GO:0048667,cell morphogenesis involved in neuron differentiation,M00111000,3,0
1,0,0,1,0,0,1,0,-5.5,0,0,-4,0,0,-4.7,0,GO:0008610,lipid biosynthetic process,M10010010,3,0
1,1,1,0,0,0,0,0,-2.8,-2.2,-2.2,0,0,0,0,0,GO:1903076,regulation of protein localization to plasma membrane,M11100000,3,0
0,0,1,0,0,1,1,0,0,0,-2.1,0,0,-2.5,-2.2,0,GO:0048863,stem cell differentiation,M00100110,3,0
1,0,0,0,0,1,1,0,-2.5,0,0,0,0,-2.4,-3.2,0,GO:0007389,pattern specification process,M10000110,3,0
0,0,1,0,0,1,1,0,0,0,-2.2,0,0,-3.1,-2.4,0,GO:0050807,regulation of synapse organization,M00100110,3,0
1,0,1,0,1,0,0,0,-2.3,0,-3.6,0,-3.4,0,0,0,GO:0050919,negative chemotaxis,M10101000,3,0
0,1,0,1,1,0,0,0,0,-2.2,0,-2.8,-3.2,0,0,0,GO:0048871,multicellular organismal-level homeostasis,M01011000,3,0
1,1,0,0,0,0,1,0,-3.5,-2,0,0,0,0,-2.2,0,GO:0033875,ribonucleoside bisphosphate metabolic process,M11000010,3,0
0,0,1,1,0,1,0,0,0,0,-2,-2.3,0,-6.6,0,0,R-HSA-372790,Signaling by GPCR,M00110100,3,0
1,0,0,0,0,1,0,1,-2.2,0,0,0,0,-2.6,0,-2,GO:0051223,regulation of protein transport,M10000101,3,0
1,0,0,0,1,1,0,0,-4.1,0,0,0,-3.6,-4.5,0,0,R-HSA-6798695,Neutrophil degranulation,M10001100,3,0
1,1,1,0,0,0,0,0,-4.8,-6.9,-2.3,0,0,0,0,0,R-HSA-382551,Transport of small molecules,M11100000,3,0
0,0,0,1,1,1,0,0,0,0,0,-8.6,-3.5,-5.8,0,0,GO:0001775,cell activation,M00011100,3,0
0,0,0,1,1,0,0,1,0,0,0,-2.2,-3.2,0,0,-3.5,GO:0007160,cell-matrix adhesion,M00011001,3,0
1,0,1,0,1,0,0,0,-3.4,0,-2.2,0,-3.5,0,0,0,GO:0048762,mesenchymal cell differentiation,M10101000,3,0
0,0,0,1,1,1,0,0,0,0,0,-3.7,-3,-2.8,0,0,GO:2001236,regulation of extrinsic apoptotic signaling pathway,M00011100,3,0
1,0,0,0,1,1,0,0,-2.1,0,0,0,-2.1,-2.7,0,0,WP4239,Epithelial to mesenchymal transition in colorectal cancer,M10001100,3,0
0,0,1,0,0,1,0,1,0,0,-2.2,0,0,-2.6,0,-3.8,GO:0051650,establishment of vesicle localization,M00100101,3,0
1,1,0,0,0,0,1,0,-7.4,-5.9,0,0,0,0,-2.5,0,GO:1901615,organic hydroxy compound metabolic process,M11000010,3,0
1,0,0,1,1,0,0,0,-3.5,0,0,-5.5,-2.6,0,0,0,hsa05220,Chronic myeloid leukemia,M10011000,3,0
0,0,0,1,1,1,0,0,0,0,0,-2.3,-7.5,-2.3,0,0,M5891,HALLMARK HYPOXIA,M00011100,3,0
0,1,0,1,0,1,0,0,0,-2.3,0,-3.4,0,-5.4,0,0,GO:0050900,leukocyte migration,M01010100,3,0
0,0,1,1,1,0,0,0,0,0,-2.6,-2.7,-6.2,0,0,0,GO:0061564,axon development,M00111000,3,0
0,0,1,1,1,0,0,0,0,0,-2.2,-2.6,-7.1,0,0,0,GO:1902905,positive regulation of supramolecular fiber organization,M00111000,3,0
0,0,1,1,1,0,0,0,0,0,-2.1,-2.5,-5.9,0,0,0,GO:0051495,positive regulation of cytoskeleton organization,M00111000,3,0
0,0,0,1,1,1,0,0,0,0,0,-6.7,-2.9,-3.6,0,0,M5941,HALLMARK UV RESPONSE UP,M00011100,3,0
0,0,0,1,1,1,0,0,0,0,0,-2.9,-2.2,-5.3,0,0,hsa04060,Cytokine-cytokine receptor interaction,M00011100,3,0
1,1,0,0,0,1,0,0,-2.4,-4.9,0,0,0,-3.7,0,0,M5906,HALLMARK ESTROGEN RESPONSE EARLY,M11000100,3,0
1,1,0,0,0,0,1,0,-5.2,-2.6,0,0,0,0,-5.4,0,GO:0005975,carbohydrate metabolic process,M11000010,3,0
0,0,1,1,1,0,0,0,0,0,-3.9,-3.2,-6.9,0,0,0,GO:0110053,regulation of actin filament organization,M00111000,3,0
1,0,1,0,1,0,0,0,-3.3,0,-4.4,0,-6,0,0,0,hsa04360,Axon guidance,M10101000,3,0
1,0,0,0,0,1,1,0,-2.9,0,0,0,0,-2.8,-2.9,0,GO:0003002,regionalization,M10000110,3,0
1,0,1,0,1,0,0,0,-3,0,-2.6,0,-2.4,0,0,0,GO:0120032,regulation of plasma membrane bounded cell projection assembly,M10101000,3,0
1,0,0,0,1,0,0,1,-2.4,0,0,0,-6.1,0,0,-2.5,M53,PID INTEGRIN3 PATHWAY,M10001001,3,0
0,0,0,1,1,0,0,1,0,0,0,-3.4,-4.8,0,0,-2.2,GO:2001234,negative regulation of apoptotic signaling pathway,M00011001,3,0
0,1,0,1,1,0,0,0,0,-3.4,0,-4.5,-14,0,0,0,GO:0030029,actin filament-based process,M01011000,3,0
0,0,0,1,1,1,0,0,0,0,0,-2.9,-5.3,-3.4,0,0,WP5115,Network map of SARS CoV 2 signaling pathway,M00011100,3,0
1,0,0,0,0,0,1,1,-2.9,0,0,0,0,0,-4.9,-5.2,GO:0006886,intracellular protein transport,M10000011,3,0
1,0,0,0,1,1,0,0,-2.1,0,0,0,-2.2,-2.1,0,0,GO:0002244,hematopoietic progenitor cell differentiation,M10001100,3,0
0,1,0,1,1,0,0,0,0,-2,0,-2.4,-2.7,0,0,0,hsa04935,"Growth hormone synthesis, secretion and action",M01011000,3,0
0,0,1,0,1,0,0,1,0,0,-2,0,-2.9,0,0,-2.1,M8,PID ENDOTHELIN PATHWAY,M00101001,3,0
0,0,1,0,1,0,1,0,0,0,-2.6,0,-3.1,0,-2.8,0,GO:0031345,negative regulation of cell projection organization,M00101010,3,0
0,0,0,1,1,1,0,0,0,0,0,-3,-6.3,-2.3,0,0,GO:0043410,positive regulation of MAPK cascade,M00011100,3,0
1,0,0,0,0,0,1,1,-2.1,0,0,0,0,0,-6.7,-6.3,GO:0034976,response to endoplasmic reticulum stress,M10000011,3,0
1,1,0,0,0,0,1,0,-3.1,-4.9,0,0,0,0,-2.8,0,M5934,HALLMARK XENOBIOTIC METABOLISM,M11000010,3,0
0,0,0,1,1,1,0,0,0,0,0,-6.9,-2.4,-4.5,0,0,M5932,HALLMARK INFLAMMATORY RESPONSE,M00011100,3,0
0,0,1,0,1,1,0,0,0,0,-2.4,0,-2.3,-2.2,0,0,GO:0000086,G2/M transition of mitotic cell cycle,M00101100,3,0
0,0,1,0,1,1,0,0,0,0,-2.8,0,-4.4,-4.1,0,0,GO:0050767,regulation of neurogenesis,M00101100,3,0
0,0,1,1,0,1,0,0,0,0,-2.5,-2.5,0,-2.7,0,0,GO:0045765,regulation of angiogenesis,M00110100,3,0
1,0,0,1,1,0,0,0,-3.1,0,0,-2.5,-5.6,0,0,0,WP5144,NRP1 triggered signaling pathways in pancreatic cancer,M10011000,3,0
0,0,1,1,0,1,0,0,0,0,-4.4,-2.5,0,-2.1,0,0,GO:0031346,positive regulation of cell projection organization,M00110100,3,0
0,0,0,0,1,1,0,1,0,0,0,0,-2.1,-3,0,-2.2,GO:0001706,endoderm formation,M00001101,3,0
0,1,0,0,1,1,0,0,0,-2.9,0,0,-2.4,-2.3,0,0,GO:0030195,negative regulation of blood coagulation,M01001100,3,0
0,0,0,1,1,1,0,0,0,0,0,-6,-4.8,-2.3,0,0,hsa05167,Kaposi sarcoma-associated herpesvirus infection,M00011100,3,0
0,1,0,1,1,0,0,0,0,-3.9,0,-2.5,-2.2,0,0,0,GO:0048568,embryonic organ development,M01011000,3,0
1,0,0,1,1,0,0,0,-2.5,0,0,-2.3,-7.3,0,0,0,WP366,TGF beta signaling pathway,M10011000,3,0
0,1,0,0,1,1,0,0,0,-3,0,0,-2.5,-3.1,0,0,GO:0002064,epithelial cell development,M01001100,3,0
0,0,0,1,0,0,1,1,0,0,0,-3.1,0,0,-5.8,-6.4,GO:0009101,glycoprotein biosynthetic process,M00010011,3,0
0,1,0,0,1,1,0,0,0,-7.6,0,0,-4.7,-2.8,0,0,GO:0030855,epithelial cell differentiation,M01001100,3,0
0,1,1,0,0,1,0,0,0,-3.3,-2.1,0,0,-2.8,0,0,GO:1903078,positive regulation of protein localization to plasma membrane,M01100100,3,0
0,0,0,1,1,1,0,0,0,0,0,-4.2,-6.9,-2.1,0,0,GO:0043408,regulation of MAPK cascade,M00011100,3,0
1,0,1,0,1,0,0,0,-3.2,0,-2,0,-2.6,0,0,0,GO:0007178,transmembrane receptor protein serine/threonine kinase signaling pathway,M10101000,3,0
1,0,0,1,1,0,0,0,-6,0,0,-3.7,-5,0,0,0,hsa04933,AGE-RAGE signaling pathway in diabetic complications,M10011000,3,0
0,0,0,1,1,1,0,0,0,0,0,-2.4,-3.1,-4.5,0,0,M5947,HALLMARK IL2 STAT5 SIGNALING,M00011100,3,0
0,1,0,0,1,1,0,0,0,-3.8,0,0,-2.2,-2.2,0,0,GO:0050819,negative regulation of coagulation,M01001100,3,0
1,0,1,0,1,0,0,0,-2.7,0,-2.2,0,-2.7,0,0,0,GO:0141091,transforming growth factor beta receptor superfamily signaling pathway,M10101000,3,0
1,0,1,0,0,1,0,0,-2.4,0,-2.1,0,0,-2.3,0,0,GO:1904951,positive regulation of establishment of protein localization,M10100100,3,0
0,0,0,1,1,1,0,0,0,0,0,-6.4,-3.5,-6.3,0,0,GO:0043122,regulation of canonical NF-kappaB signal transduction,M00011100,3,0
0,0,0,1,1,1,0,0,0,0,0,-2.5,-6.7,-3.5,0,0,hsa04670,Leukocyte transendothelial migration,M00011100,3,0
0,0,0,0,1,1,0,1,0,0,0,0,-3.2,-3,0,-2.3,GO:0007517,muscle organ development,M00001101,3,0
1,1,0,0,0,0,1,0,-3.7,-2.7,0,0,0,0,-2,0,GO:1901605,alpha-amino acid metabolic process,M11000010,3,0
0,0,0,0,1,0,1,1,0,0,0,0,-4.9,0,-3.5,-12,R-HSA-5653656,Vesicle-mediated transport,M00001011,3,0
1,0,0,0,1,1,0,0,-3,0,0,0,-2.2,-2.9,0,0,GO:0070201,regulation of establishment of protein localization,M10001100,3,0
0,0,0,0,1,1,1,0,0,0,0,0,-3.6,-2.8,-2.1,0,GO:0016055,Wnt signaling pathway,M00001110,3,0
0,0,1,0,0,1,0,1,0,0,-2.1,0,0,-2.5,0,-3.6,GO:0051648,vesicle localization,M00100101,3,0
1,0,0,1,1,0,0,0,-2.7,0,0,-2.7,-3.6,0,0,0,GO:0071559,response to transforming growth factor beta,M10011000,3,0
0,0,1,0,1,1,0,0,0,0,-3.3,0,-4,-2.3,0,0,GO:0007420,brain development,M00101100,3,0
1,1,0,1,0,0,0,0,-3.1,-2.5,0,-2.3,0,0,0,0,GO:0043434,response to peptide hormone,M11010000,3,0
0,0,0,1,1,1,0,0,0,0,0,-4.2,-3.4,-2.4,0,0,WP4217,Ebola virus infection in host,M00011100,3,0
0,0,0,1,1,1,0,0,0,0,0,-5.4,-3.5,-2,0,0,GO:0050920,regulation of chemotaxis,M00011100,3,0
1,0,0,1,1,0,0,0,-2.2,0,0,-6.8,-5.4,0,0,0,GO:0030097,hemopoiesis,M10011000,3,0
0,0,0,1,1,1,0,0,0,0,0,-5.9,-2.7,-2.9,0,0,GO:0071396,cellular response to lipid,M00011100,3,0
0,0,0,1,1,1,0,0,0,0,0,-4.5,-2.1,-4.8,0,0,GO:0002685,regulation of leukocyte migration,M00011100,3,0
0,0,1,0,1,1,0,0,0,0,-3.8,0,-2.4,-3.2,0,0,GO:0050804,modulation of chemical synaptic transmission,M00101100,3,0
1,1,0,0,0,0,1,0,-3.1,-2.4,0,0,0,0,-2.7,0,GO:0060972,left/right pattern formation,M11000010,3,0
0,0,0,1,1,1,0,0,0,0,0,-2.3,-7.5,-5.3,0,0,M5915,HALLMARK APICAL JUNCTION,M00011100,3,0
0,0,0,1,0,0,1,1,0,0,0,-2.7,0,0,-7.6,-6.3,GO:0009100,glycoprotein metabolic process,M00010011,3,0
0,0,1,1,1,0,0,0,0,0,-2.1,-6.7,-3.7,0,0,0,WP4659,Gastrin signaling pathway,M00111000,3,0
1,0,0,1,1,0,0,0,-2.8,0,0,-2.7,-3.7,0,0,0,GO:0071560,cellular response to transforming growth factor beta stimulus,M10011000,3,0
1,0,0,0,1,1,0,0,-2.4,0,0,0,-6,-5.8,0,0,M5946,HALLMARK COAGULATION,M10001100,3,0
0,0,0,0,1,1,0,0,0,0,0,0,-2.3,-2.1,0,0,GO:0042303,molting cycle,M00001100,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-2,-2.4,0,0,GO:0060562,epithelial tube morphogenesis,M00001100,2,0
0,0,0,1,0,1,0,0,0,0,0,-3.1,0,-4.9,0,0,GO:1903039,positive regulation of leukocyte cell-cell adhesion,M00010100,2,0
1,0,0,0,1,0,0,0,-2.3,0,0,0,-4.6,0,0,0,R-HSA-2173789,TGF-beta receptor signaling activates SMADs,M10001000,2,0
0,0,0,0,1,0,1,0,0,0,0,0,-2.9,0,-2.1,0,GO:0010812,negative regulation of cell-substrate adhesion,M00001010,2,0
1,1,0,0,0,0,0,0,-3.2,-2.7,0,0,0,0,0,0,hsa00330,Arginine and proline metabolism,M11000000,2,0
0,0,1,0,1,0,0,0,0,0,-2.3,0,-3.3,0,0,0,R-HSA-3928665,EPH-ephrin mediated repulsion of cells,M00101000,2,0
0,0,0,0,1,0,1,0,0,0,0,0,-4,0,-2.1,0,GO:0034109,homotypic cell-cell adhesion,M00001010,2,0
0,0,0,1,0,1,0,0,0,0,0,-2.7,0,-2.2,0,0,M128,PID TNF PATHWAY,M00010100,2,0
0,1,0,0,0,0,1,0,0,-2.3,0,0,0,0,-2.1,0,GO:0071806,protein transmembrane transport,M01000010,2,0
0,0,0,1,1,0,0,0,0,0,0,-3.1,-8.5,0,0,0,WP306,Focal adhesion,M00011000,2,0
1,1,0,0,0,0,0,0,-2.1,-3.1,0,0,0,0,0,0,GO:0046700,heterocycle catabolic process,M11000000,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-4.9,-4.7,0,0,M174,PID UPA UPAR PATHWAY,M00001100,2,0
0,0,0,1,0,1,0,0,0,0,0,-4.7,0,-2.2,0,0,GO:0034612,response to tumor necrosis factor,M00010100,2,0
1,0,0,0,1,0,0,0,-2.4,0,0,0,-3.3,0,0,0,GO:0001837,epithelial to mesenchymal transition,M10001000,2,0
0,0,0,0,0,1,0,1,0,0,0,0,0,-2.8,0,-4.1,R-HSA-1442490,Collagen degradation,M00000101,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-3.1,-6.2,0,0,M5953,HALLMARK KRAS SIGNALING UP,M00001100,2,0
0,0,1,0,1,0,0,0,0,0,-2.2,0,-3,0,0,0,GO:0090100,positive regulation of transmembrane receptor protein serine/threonine kinase signaling pathway,M00101000,2,0
0,0,0,1,0,1,0,0,0,0,0,-7.6,0,-4.6,0,0,GO:0045321,leukocyte activation,M00010100,2,0
1,0,0,0,0,1,0,0,-2.1,0,0,0,0,-2.1,0,0,hsa05146,Amoebiasis,M10000100,2,0
0,0,0,0,1,0,0,1,0,0,0,0,-2.1,0,0,-2.3,GO:0031214,biomineral tissue development,M00001001,2,0
0,0,1,0,1,0,0,0,0,0,-2.3,0,-3.2,0,0,0,WP4747,Netrin UNC5B signaling pathway,M00101000,2,0
0,0,0,1,0,1,0,0,0,0,0,-2.9,0,-3.1,0,0,GO:0052547,regulation of peptidase activity,M00010100,2,0
0,0,1,0,1,0,0,0,0,0,-3.4,0,-6.1,0,0,0,R-HSA-422475,Axon guidance,M00101000,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-2.2,-2.1,0,0,GO:2001238,positive regulation of extrinsic apoptotic signaling pathway,M00001100,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-5.7,-2.1,0,0,R-HSA-1500931,Cell-Cell communication,M00001100,2,0
0,1,0,0,0,1,0,0,0,-3.8,0,0,0,-2.5,0,0,GO:1904377,positive regulation of protein localization to cell periphery,M01000100,2,0
0,1,0,0,0,0,1,0,0,-2.1,0,0,0,0,-3.1,0,GO:0006694,steroid biosynthetic process,M01000010,2,0
0,0,0,1,1,0,0,0,0,0,0,-2.3,-3.1,0,0,0,GO:2000146,negative regulation of cell motility,M00011000,2,0
0,0,0,1,1,0,0,0,0,0,0,-3,-3.7,0,0,0,GO:0071407,cellular response to organic cyclic compound,M00011000,2,0
1,0,0,0,1,0,0,0,-2.6,0,0,0,-3.5,0,0,0,GO:0001952,regulation of cell-matrix adhesion,M10001000,2,0
1,1,0,0,0,0,0,0,-3,-2.5,0,0,0,0,0,0,hsa00650,Butanoate metabolism,M11000000,2,0
1,1,0,0,0,0,0,0,-4.1,-2.9,0,0,0,0,0,0,GO:0016042,lipid catabolic process,M11000000,2,0
1,1,0,0,0,0,0,0,-3.1,-2.3,0,0,0,0,0,0,GO:0006753,nucleoside phosphate metabolic process,M11000000,2,0
0,0,0,0,1,0,0,1,0,0,0,0,-4.1,0,0,-2.1,GO:0030199,collagen fibril organization,M00001001,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-2.4,-2.2,0,0,GO:2001235,positive regulation of apoptotic signaling pathway,M00001100,2,0
0,0,1,1,0,0,0,0,0,0,-2.6,-2.9,0,0,0,0,GO:0032376,positive regulation of cholesterol transport,M00110000,2,0
0,1,0,0,0,0,0,1,0,-2.6,0,0,0,0,0,-2.2,GO:0120009,intermembrane lipid transfer,M01000001,2,0
1,0,0,0,1,0,0,0,-2.3,0,0,0,-2.4,0,0,0,GO:0048589,developmental growth,M10001000,2,0
0,0,0,1,1,0,0,0,0,0,0,-3.9,-3.3,0,0,0,WP4263,Pancreatic adenocarcinoma pathway,M00011000,2,0
0,1,0,0,1,0,0,0,0,-2.1,0,0,-2.3,0,0,0,GO:0060541,respiratory system development,M01001000,2,0
0,0,0,1,0,1,0,0,0,0,0,-2.5,0,-3.2,0,0,GO:1903034,regulation of response to wounding,M00010100,2,0
1,1,0,0,0,0,0,0,-2.5,-2,0,0,0,0,0,0,hsa00260,"Glycine, serine and threonine metabolism",M11000000,2,0
0,0,0,1,1,0,0,0,0,0,0,-2.3,-5.1,0,0,0,GO:0080164,regulation of nitric oxide metabolic process,M00011000,2,0
0,0,0,1,0,1,0,0,0,0,0,-4.8,0,-5,0,0,GO:0022407,regulation of cell-cell adhesion,M00010100,2,0
0,0,0,1,0,1,0,0,0,0,0,-11,0,-5.1,0,0,WP3617,Photodynamic therapy induced NF kB survival signaling,M00010100,2,0
0,0,0,1,1,0,0,0,0,0,0,-2.9,-4.3,0,0,0,hsa04512,ECM-receptor interaction,M00011000,2,0
0,0,0,1,0,1,0,0,0,0,0,-2.3,0,-2.4,0,0,GO:0002253,activation of immune response,M00010100,2,0
0,0,0,1,0,1,0,0,0,0,0,-2.8,0,-3.3,0,0,GO:0006959,humoral immune response,M00010100,2,0
1,1,0,0,0,0,0,0,-3.2,-2.6,0,0,0,0,0,0,GO:1901606,alpha-amino acid catabolic process,M11000000,2,0
1,0,0,1,0,0,0,0,-2.7,0,0,-3.2,0,0,0,0,GO:0001570,vasculogenesis,M10010000,2,0
1,0,0,0,0,0,1,0,-2.3,0,0,0,0,0,-2.7,0,GO:0016053,organic acid biosynthetic process,M10000010,2,0
0,0,0,1,1,0,0,0,0,0,0,-3.1,-4.1,0,0,0,hsa05135,Yersinia infection,M00011000,2,0
0,0,0,0,1,0,0,1,0,0,0,0,-2.2,0,0,-8.8,R-HSA-6807878,COPI-mediated anterograde transport,M00001001,2,0
0,0,0,0,0,1,0,1,0,0,0,0,0,-2.8,0,-3.3,GO:0016050,vesicle organization,M00000101,2,0
0,0,0,0,0,1,1,0,0,0,0,0,0,-2.3,-2.2,0,GO:0060828,regulation of canonical Wnt signaling pathway,M00000110,2,0
0,1,0,0,1,0,0,0,0,-2.6,0,0,-2.1,0,0,0,GO:0010883,regulation of lipid storage,M01001000,2,0
0,0,0,1,0,1,0,0,0,0,0,-3,0,-2.4,0,0,WP5353,Macrophage stimulating protein MSP signaling network map,M00010100,2,0
0,0,0,0,0,1,1,0,0,0,0,0,0,-2.1,-2.5,0,GO:0090630,activation of GTPase activity,M00000110,2,0
1,1,0,0,0,0,0,0,-4,-3,0,0,0,0,0,0,GO:0072521,purine-containing compound metabolic process,M11000000,2,0
0,1,0,0,0,0,1,0,0,-2.3,0,0,0,0,-2.6,0,GO:0050714,positive regulation of protein secretion,M01000010,2,0
0,1,0,0,1,0,0,0,0,-2.4,0,0,-2.9,0,0,0,GO:0072348,sulfur compound transport,M01001000,2,0
0,0,1,0,1,0,0,0,0,0,-3.4,0,-3.2,0,0,0,GO:0031334,positive regulation of protein-containing complex assembly,M00101000,2,0
0,1,0,0,0,0,1,0,0,-3.4,0,0,0,0,-2.2,0,GO:0170035,L-amino acid catabolic process,M01000010,2,0
0,0,0,1,0,1,0,0,0,0,0,-4.3,0,-3.7,0,0,M196,PID IL23 PATHWAY,M00010100,2,0
0,1,0,0,0,1,0,0,0,-2.6,0,0,0,-2.1,0,0,WP2864,Apoptosis related network due to altered Notch3 in ovarian cancer,M01000100,2,0
0,1,0,0,0,0,1,0,0,-2.2,0,0,0,0,-2.1,0,GO:0090087,regulation of peptide transport,M01000010,2,0
0,1,0,0,0,0,0,1,0,-4.1,0,0,0,0,0,-2.6,R-HSA-2173782,Binding and Uptake of Ligands by Scavenger Receptors,M01000001,2,0
1,0,0,0,0,0,1,0,-3.3,0,0,0,0,0,-2.5,0,hsa00620,Pyruvate metabolism,M10000010,2,0
