Gene,TotalEvidenceCounts,EvidenceHit:modules_mes_black_sorted_top300,EvidenceHit:modules_mes_blue_sorted_top300,EvidenceHit:modules_mes_green_sorted_top300,EvidenceHit:modules_mes_grey_sorted_top300,EvidenceHit:modules_mes_pink_sorted_top300,EvidenceHit:modules_mes_red_sorted_top300,EvidenceGO:modules_mes_black_sorted_top300,EvidenceGO:modules_mes_blue_sorted_top300,EvidenceGO:modules_mes_green_sorted_top300,EvidenceGO:modules_mes_grey_sorted_top300,EvidenceGO:modules_mes_pink_sorted_top300,EvidenceGO:modules_mes_red_sorted_top300,EvidencePPI:modules_mes_black_sorted_top300,EvidencePPI:modules_mes_blue_sorted_top300,EvidencePPI:modules_mes_green_sorted_top300,EvidencePPI:modules_mes_grey_sorted_top300,EvidencePPI:modules_mes_pink_sorted_top300,EvidencePPI:modules_mes_red_sorted_top300
199746,3.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
3659,3.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
59269,3.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
7169,3.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
10466,3.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
399687,3.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
11014,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
221692,3.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
685,3.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
5087,3.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
3437,3.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
23371,3.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
2982,3.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
633,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
55795,3.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
7041,3.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
3627,3.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
79139,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1314,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
55276,3.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1942,3.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
3276,3.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
24138,3.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
29785,3.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
10010,3.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
6374,3.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
5156,3.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
55143,3.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
64332,3.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
6498,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
23210,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
5971,3.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
51296,3.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
7187,3.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
64748,3.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
10437,3.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
9690,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1030,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
9212,3.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
54480,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
10945,3.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
11119,3.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
9570,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
6672,3.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
920,3.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
5350,3.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
6876,3.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
8974,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
533,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
10252,3.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
1407,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
221458,3.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
3915,3.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
79792,3.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1028,3.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
2879,3.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
22801,3.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
93100,3.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
738,3.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
65977,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
5686,3.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
5690,3.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
4784,3.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
11188,3.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
10076,3.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
338440,3.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
22919,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1512,3.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1503,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
7133,3.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
3822,3.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1616,3.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
81555,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
56947,3.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1464,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
57728,3.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
865,3.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
10379,3.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
166336,3.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
51703,3.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
51246,3.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
27230,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
5296,3.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
4973,3.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
60673,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
23516,3.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
10627,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
9928,3.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
3575,3.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
151636,3.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
3589,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
60681,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
6376,3.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
6560,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
63908,3.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
4092,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
7706,3.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1465,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
3429,3.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
5074,3.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
2549,3.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
2921,3.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
9076,3.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
11015,3.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
5705,3.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
8061,3.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
5824,3.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
58191,3.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
9235,3.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1535,3.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
9945,3.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
11030,3.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2354,3.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
197259,3.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
3604,3.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
6548,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1315,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
10016,3.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
23017,3.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
9415,3.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
3093,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
64924,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
115290,3.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
3431,3.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1326,3.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
55281,3.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
5685,3.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
684,3.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
11243,3.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
29775,3.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
5170,3.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
5218,3.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
10954,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
30850,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
4600,3.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
8883,3.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2820,3.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
4747,3.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2687,3.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
10417,3.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
81578,3.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
896,3.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
5696,3.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
25956,3.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
56894,3.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1613,3.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
2735,3.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
57511,3.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
8767,3.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
4792,3.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
25925,3.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
6868,3.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
6747,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
6092,3.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
54796,3.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
6996,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
3600,3.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
3107,3.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
4811,3.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
23421,3.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
25940,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
27173,3.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
51150,3.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
54625,3.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
8898,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
8482,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
29767,3.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
6354,3.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
11079,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
10652,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2045,3.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
965,3.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
57552,3.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
84376,3.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
79090,3.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
9585,3.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
5754,3.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
87,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
84102,3.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
375,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
5479,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
4790,3.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
6737,3.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
10146,3.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2634,3.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
5717,3.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
330,3.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
701,3.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
10609,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
6515,3.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
10113,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2673,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
6615,3.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
57606,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
5321,3.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
6722,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
10484,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
25816,3.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
308,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
842,3.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
55080,3.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
958,3.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
8301,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
11346,3.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
55239,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
6836,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
10011,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
64135,3.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
3315,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
9943,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
25978,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
6597,3.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
10135,3.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
54892,3.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
125,3.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
6745,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
7040,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
23410,3.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
80179,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
6522,3.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
8943,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
3423,3.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
6772,3.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
92610,3.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
8874,3.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
9125,3.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
8325,3.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
1173,3.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
5358,3.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
146909,3.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
659,3.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
114879,3.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
7113,3.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
29899,3.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
8878,3.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
5359,3.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1622,3.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
3669,3.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
9645,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
3418,3.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
5905,3.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
9429,3.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
6347,3.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
5684,3.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
9246,3.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
4862,3.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
84166,3.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
7048,3.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
2990,3.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
3280,3.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
170690,3.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
3135,3.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
9258,3.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
84932,3.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
55858,3.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
6091,3.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
4616,3.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
11267,3.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
6464,3.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
392255,3.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
8578,3.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
322,3.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
56829,3.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
6049,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
5048,3.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
7186,3.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
3433,3.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
3214,3.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
56288,3.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
3656,3.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
57089,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1277,3.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
80313,3.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
2078,3.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
7408,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
4783,3.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
10092,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
3383,3.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
3490,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
27233,3.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
10848,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
57085,3.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
9520,3.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
11034,3.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
5868,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
23522,3.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
124935,3.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
84335,3.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
29927,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1153,3.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
7280,3.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
199953,3.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
84888,3.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
79365,3.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
3301,3.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
8546,3.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
2811,3.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
79158,3.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1974,3.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
7025,3.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
2665,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
4074,3.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
9141,3.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
83666,3.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
6184,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
55738,3.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
23200,3.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
9618,3.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
8743,3.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
11183,3.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
7157,3.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
116150,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
55589,3.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
4938,3.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1975,3.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
