_MEMBER_modules_epi_black_sorted_top300,_MEMBER_modules_epi_blue_sorted_top300,_MEMBER_modules_epi_pink_sorted_top300,_MEMBER_modules_epi_red_sorted_top300,_MEMBER_modules_epi_turquoise_sorted_top300,_MEMBER_modules_epi_yellow_sorted_top300,_LogP_modules_epi_black_sorted_top300,_LogP_modules_epi_blue_sorted_top300,_LogP_modules_epi_pink_sorted_top300,_LogP_modules_epi_red_sorted_top300,_LogP_modules_epi_turquoise_sorted_top300,_LogP_modules_epi_yellow_sorted_top300,GO,Description,_PATTERN_,_RANK_,GiniIndex
0,0,1,0,0,0,0,0,-8,0,0,0,R-HSA-983170,"Antigen Presentation: Folding, assembly and peptide loading of class I MHC",M001000,1,0
0,0,0,0,0,1,0,0,0,0,0,-6.9,GO:0120193,tight junction organization,M000001,1,0
1,0,0,0,0,0,-5.4,0,0,0,0,0,WP23,B cell receptor signaling pathway,M100000,1,0
0,0,0,0,0,1,0,0,0,0,0,-4,R-HSA-6802949,Signaling by RAS mutants,M000001,1,0
1,0,0,0,0,0,-4,0,0,0,0,0,R-HSA-425393,Transport of inorganic cations/anions and amino acids/oligopeptides,M100000,1,0
0,1,0,0,0,0,0,-4.9,0,0,0,0,hsa00604,Glycosphingolipid biosynthesis - ganglio series,M010000,1,0
0,0,0,0,0,1,0,0,0,0,0,-2.7,GO:0032945,negative regulation of mononuclear cell proliferation,M000001,1,0
0,0,1,0,0,0,0,0,-2.2,0,0,0,GO:0006636,unsaturated fatty acid biosynthetic process,M001000,1,0
0,0,0,0,1,0,0,0,0,0,-2.6,0,GO:1904705,regulation of vascular associated smooth muscle cell proliferation,M000010,1,0
1,0,0,0,0,0,-2.2,0,0,0,0,0,R-HSA-5655302,Signaling by FGFR1 in disease,M100000,1,0
0,0,0,0,1,0,0,0,0,0,-13,0,GO:0061572,actin filament bundle organization,M000010,1,0
0,0,0,0,1,0,0,0,0,0,-2.3,0,WP2359,Parkin ubiquitin proteasomal system pathway,M000010,1,0
0,0,1,0,0,0,0,0,-5,0,0,0,GO:0032647,regulation of interferon-alpha production,M001000,1,0
0,0,0,0,1,0,0,0,0,0,-4.2,0,GO:1900026,positive regulation of substrate adhesion-dependent cell spreading,M000010,1,0
0,0,0,0,0,1,0,0,0,0,0,-5.3,GO:0031331,positive regulation of cellular catabolic process,M000001,1,0
1,0,0,0,0,0,-2.7,0,0,0,0,0,GO:0045730,respiratory burst,M100000,1,0
0,0,0,0,0,1,0,0,0,0,0,-2.1,GO:0001953,negative regulation of cell-matrix adhesion,M000001,1,0
0,0,0,0,0,1,0,0,0,0,0,-2.1,GO:0032456,endocytic recycling,M000001,1,0
0,0,0,1,0,0,0,0,0,-2.3,0,0,GO:0032232,negative regulation of actin filament bundle assembly,M000100,1,0
0,1,0,0,0,0,0,-3.6,0,0,0,0,GO:0000272,polysaccharide catabolic process,M010000,1,0
0,1,0,0,0,0,0,-5,0,0,0,0,WP107,Translation factors,M010000,1,0
1,0,0,0,0,0,-2.1,0,0,0,0,0,GO:0002294,"CD4-positive, alpha-beta T cell differentiation involved in immune response",M100000,1,0
0,0,0,1,0,0,0,0,0,-2.3,0,0,WP707,DNA damage response,M000100,1,0
1,0,0,0,0,0,-4.4,0,0,0,0,0,R-HSA-9669938,Signaling by KIT in disease,M100000,1,0
0,0,0,0,1,0,0,0,0,0,-2.6,0,GO:0090497,mesenchymal cell migration,M000010,1,0
0,0,1,0,0,0,0,0,-3.6,0,0,0,R-HSA-1474290,Collagen formation,M001000,1,0
1,0,0,0,0,0,-2.2,0,0,0,0,0,hsa01524,Platinum drug resistance,M100000,1,0
0,0,0,0,1,0,0,0,0,0,-5.2,0,R-HSA-6811442,Intra-Golgi and retrograde Golgi-to-ER traffic,M000010,1,0
0,1,0,0,0,0,0,-2.9,0,0,0,0,R-HSA-9024446,NR1H2 and NR1H3-mediated signaling,M010000,1,0
0,1,0,0,0,0,0,-5.9,0,0,0,0,GO:0009117,nucleotide metabolic process,M010000,1,0
0,1,0,0,0,0,0,-6.3,0,0,0,0,GO:0034369,plasma lipoprotein particle remodeling,M010000,1,0
0,0,0,0,1,0,0,0,0,0,-2.7,0,hsa04540,Gap junction,M000010,1,0
0,0,0,0,1,0,0,0,0,0,-2.1,0,GO:0060537,muscle tissue development,M000010,1,0
0,0,0,0,0,1,0,0,0,0,0,-3.3,GO:0046854,phosphatidylinositol phosphate biosynthetic process,M000001,1,0
0,0,0,0,0,1,0,0,0,0,0,-2.4,GO:0033157,regulation of intracellular protein transport,M000001,1,0
1,0,0,0,0,0,-2.8,0,0,0,0,0,R-HSA-982772,Growth hormone receptor signaling,M100000,1,0
0,0,0,0,1,0,0,0,0,0,-4,0,GO:0021795,cerebral cortex cell migration,M000010,1,0
0,0,0,0,1,0,0,0,0,0,-3.2,0,R-HSA-1640170,Cell Cycle,M000010,1,0
0,1,0,0,0,0,0,-2.6,0,0,0,0,R-HSA-166658,Complement cascade,M010000,1,0
0,1,0,0,0,0,0,-4.1,0,0,0,0,GO:0032933,SREBP signaling pathway,M010000,1,0
0,0,0,0,1,0,0,0,0,0,-3.2,0,GO:2000630,positive regulation of miRNA metabolic process,M000010,1,0
0,0,1,0,0,0,0,0,-5,0,0,0,R-HSA-211733,Regulation of activated PAK-2p34 by proteasome mediated degradation,M001000,1,0
0,0,0,0,0,1,0,0,0,0,0,-3.2,GO:0030011,maintenance of cell polarity,M000001,1,0
1,0,0,0,0,0,-2.8,0,0,0,0,0,GO:0070498,interleukin-1-mediated signaling pathway,M100000,1,0
0,0,1,0,0,0,0,0,-6.2,0,0,0,GO:0048247,lymphocyte chemotaxis,M001000,1,0
0,0,1,0,0,0,0,0,-3.7,0,0,0,R-HSA-69656,Cyclin A:Cdk2-associated events at S phase entry,M001000,1,0
0,0,0,0,1,0,0,0,0,0,-2.6,0,WP4879,Overlap between signal transduction pathways contributing to LMNA laminopathies,M000010,1,0
0,0,1,0,0,0,0,0,-3.1,0,0,0,GO:0045661,regulation of myoblast differentiation,M001000,1,0
0,1,0,0,0,0,0,-2.6,0,0,0,0,WP3613,Photodynamic therapy induced unfolded protein response,M010000,1,0
0,1,0,0,0,0,0,-3.6,0,0,0,0,GO:0051918,negative regulation of fibrinolysis,M010000,1,0
0,0,0,0,0,1,0,0,0,0,0,-2.3,GO:0019068,virion assembly,M000001,1,0
0,0,1,0,0,0,0,0,-3.1,0,0,0,GO:0043280,positive regulation of cysteine-type endopeptidase activity involved in apoptotic process,M001000,1,0
0,1,0,0,0,0,0,-2.7,0,0,0,0,GO:0046889,positive regulation of lipid biosynthetic process,M010000,1,0
0,0,0,0,1,0,0,0,0,0,-2.3,0,GO:0035850,epithelial cell differentiation involved in kidney development,M000010,1,0
0,0,1,0,0,0,0,0,-3.7,0,0,0,GO:0035264,multicellular organism growth,M001000,1,0
0,0,0,0,1,0,0,0,0,0,-2.2,0,GO:0060071,"Wnt signaling pathway, planar cell polarity pathway",M000010,1,0
0,0,1,0,0,0,0,0,-5.2,0,0,0,R-HSA-162909,Host Interactions of HIV factors,M001000,1,0
0,0,0,0,1,0,0,0,0,0,-4.8,0,R-HSA-9663891,Selective autophagy,M000010,1,0
0,0,0,0,1,0,0,0,0,0,-5.2,0,GO:0022030,telencephalon glial cell migration,M000010,1,0
0,0,0,0,0,1,0,0,0,0,0,-4,GO:0033673,negative regulation of kinase activity,M000001,1,0
1,0,0,0,0,0,-2.2,0,0,0,0,0,GO:0120033,negative regulation of plasma membrane bounded cell projection assembly,M100000,1,0
0,1,0,0,0,0,0,-2.7,0,0,0,0,GO:0016051,carbohydrate biosynthetic process,M010000,1,0
0,0,0,1,0,0,0,0,0,-2,0,0,GO:0046928,regulation of neurotransmitter secretion,M000100,1,0
1,0,0,0,0,0,-2.1,0,0,0,0,0,GO:0002287,alpha-beta T cell activation involved in immune response,M100000,1,0
0,1,0,0,0,0,0,-2.5,0,0,0,0,GO:0071384,cellular response to corticosteroid stimulus,M010000,1,0
0,1,0,0,0,0,0,-3.7,0,0,0,0,GO:1901264,carbohydrate derivative transport,M010000,1,0
0,0,1,0,0,0,0,0,-2.7,0,0,0,WP2795,Cardiac hypertrophic response,M001000,1,0
0,1,0,0,0,0,0,-6.4,0,0,0,0,WP4718,Cholesterol metabolism with Bloch and Kandutsch Russell pathways,M010000,1,0
0,0,0,0,1,0,0,0,0,0,-2.5,0,hsa05224,Breast cancer,M000010,1,0
1,0,0,0,0,0,-2.8,0,0,0,0,0,M2821,BIOCARTA NTHI PATHWAY,M100000,1,0
0,0,0,0,1,0,0,0,0,0,-2.7,0,R-HSA-5620924,Intraflagellar transport,M000010,1,0
0,0,1,0,0,0,0,0,-5.4,0,0,0,R-HSA-69563,p53-Dependent G1 DNA Damage Response,M001000,1,0
1,0,0,0,0,0,-2.7,0,0,0,0,0,GO:1905063,regulation of vascular associated smooth muscle cell differentiation,M100000,1,0
0,0,0,0,1,0,0,0,0,0,-3.3,0,GO:0044057,regulation of system process,M000010,1,0
0,0,0,0,0,1,0,0,0,0,0,-4.8,GO:0140056,organelle localization by membrane tethering,M000001,1,0
0,0,1,0,0,0,0,0,-3.4,0,0,0,GO:0048524,positive regulation of viral process,M001000,1,0
0,1,0,0,0,0,0,-5.1,0,0,0,0,R-HSA-5668914,Diseases of metabolism,M010000,1,0
1,0,0,0,0,0,-2.2,0,0,0,0,0,R-HSA-3299685,Detoxification of Reactive Oxygen Species,M100000,1,0
1,0,0,0,0,0,-2.9,0,0,0,0,0,WP2637,Interleukin 1 IL 1 structural pathway,M100000,1,0
0,1,0,0,0,0,0,-5.5,0,0,0,0,GO:0034381,plasma lipoprotein particle clearance,M010000,1,0
0,1,0,0,0,0,0,-2.6,0,0,0,0,GO:0009205,purine ribonucleoside triphosphate metabolic process,M010000,1,0
0,0,0,1,0,0,0,0,0,-3.5,0,0,GO:0042462,eye photoreceptor cell development,M000100,1,0
0,1,0,0,0,0,0,-2.2,0,0,0,0,GO:0060428,lung epithelium development,M010000,1,0
0,0,0,1,0,0,0,0,0,-2.4,0,0,GO:1905207,regulation of cardiocyte differentiation,M000100,1,0
0,0,1,0,0,0,0,0,-2.5,0,0,0,R-HSA-8951664,Neddylation,M001000,1,0
0,0,1,0,0,0,0,0,-5.2,0,0,0,R-HSA-375276,Peptide ligand-binding receptors,M001000,1,0
0,1,0,0,0,0,0,-3.1,0,0,0,0,GO:0035384,thioester biosynthetic process,M010000,1,0
0,0,0,0,0,1,0,0,0,0,0,-2.5,hsa04120,Ubiquitin mediated proteolysis,M000001,1,0
1,0,0,0,0,0,-3.4,0,0,0,0,0,M10,PID BCR 5PATHWAY,M100000,1,0
1,0,0,0,0,0,-2.2,0,0,0,0,0,M1908,BIOCARTA FCER1 PATHWAY,M100000,1,0
0,0,1,0,0,0,0,0,-2.1,0,0,0,GO:0030278,regulation of ossification,M001000,1,0
0,0,0,0,1,0,0,0,0,0,-5.2,0,GO:0021801,cerebral cortex radial glia-guided migration,M000010,1,0
0,1,0,0,0,0,0,-2.7,0,0,0,0,GO:0016101,diterpenoid metabolic process,M010000,1,0
0,0,1,0,0,0,0,0,-4.7,0,0,0,R-HSA-4641258,Degradation of DVL,M001000,1,0
0,0,0,0,1,0,0,0,0,0,-4.4,0,GO:0099111,microtubule-based transport,M000010,1,0
0,0,1,0,0,0,0,0,-2.2,0,0,0,hsa04726,Serotonergic synapse,M001000,1,0
0,0,0,0,1,0,0,0,0,0,-2.3,0,R-HSA-380259,Loss of Nlp from mitotic centrosomes,M000010,1,0
0,0,1,0,0,0,0,0,-3.1,0,0,0,GO:0002891,positive regulation of immunoglobulin mediated immune response,M001000,1,0
0,1,0,0,0,0,0,-6.2,0,0,0,0,GO:0046365,monosaccharide catabolic process,M010000,1,0
0,0,1,0,0,0,0,0,-3.3,0,0,0,GO:0043903,regulation of biological process involved in symbiotic interaction,M001000,1,0
0,0,1,0,0,0,0,0,-4.1,0,0,0,WP4790,FGF23 signaling in hypophosphatemic rickets and related disorders,M001000,1,0
0,0,1,0,0,0,0,0,-4.5,0,0,0,R-HSA-373076,Class A/1 (Rhodopsin-like receptors),M001000,1,0
1,0,0,0,0,0,-2.4,0,0,0,0,0,GO:0031100,animal organ regeneration,M100000,1,0
0,0,0,0,1,0,0,0,0,0,-2.6,0,GO:0048754,branching morphogenesis of an epithelial tube,M000010,1,0
0,1,0,0,0,0,0,-4.7,0,0,0,0,GO:0019362,pyridine nucleotide metabolic process,M010000,1,0
1,0,0,0,0,0,-2.4,0,0,0,0,0,GO:0042531,positive regulation of tyrosine phosphorylation of STAT protein,M100000,1,0
0,0,0,0,0,1,0,0,0,0,0,-2.2,GO:0051881,regulation of mitochondrial membrane potential,M000001,1,0
0,0,0,0,1,0,0,0,0,0,-4.3,0,GO:0048639,positive regulation of developmental growth,M000010,1,0
0,1,0,0,0,0,0,-4.5,0,0,0,0,GO:1902653,secondary alcohol biosynthetic process,M010000,1,0
0,0,0,0,1,0,0,0,0,0,-2.3,0,R-HSA-380284,Loss of proteins required for interphase microtubule organization from the centrosome,M000010,1,0
1,0,0,0,0,0,-5.8,0,0,0,0,0,GO:0033209,tumor necrosis factor-mediated signaling pathway,M100000,1,0
0,1,0,0,0,0,0,-5.3,0,0,0,0,WP2878,PPAR alpha pathway,M010000,1,0
0,0,0,0,1,0,0,0,0,0,-2.2,0,GO:0003170,heart valve development,M000010,1,0
0,1,0,0,0,0,0,-3,0,0,0,0,GO:1901568,fatty acid derivative metabolic process,M010000,1,0
0,0,1,0,0,0,0,0,-4.8,0,0,0,R-HSA-9604323,Negative regulation of NOTCH4 signaling,M001000,1,0
0,0,0,0,1,0,0,0,0,0,-3.9,0,GO:0051489,regulation of filopodium assembly,M000010,1,0
0,0,0,0,0,1,0,0,0,0,0,-3.6,GO:0007520,myoblast fusion,M000001,1,0
0,1,0,0,0,0,0,-6.3,0,0,0,0,GO:0043691,reverse cholesterol transport,M010000,1,0
1,0,0,0,0,0,-2.5,0,0,0,0,0,M12095,BIOCARTA IL1R PATHWAY,M100000,1,0
0,0,0,0,1,0,0,0,0,0,-3,0,WP3931,Embryonic stem cell pluripotency pathways,M000010,1,0
0,0,0,0,0,1,0,0,0,0,0,-2.1,GO:0032890,regulation of organic acid transport,M000001,1,0
0,1,0,0,0,0,0,-4.9,0,0,0,0,R-HSA-2022857,Keratan sulfate degradation,M010000,1,0
0,1,0,0,0,0,0,-6,0,0,0,0,M5949,HALLMARK PEROXISOME,M010000,1,0
0,0,0,0,1,0,0,0,0,0,-2.5,0,GO:0032233,positive regulation of actin filament bundle assembly,M000010,1,0
0,0,0,1,0,0,0,0,0,-2.9,0,0,GO:0042461,photoreceptor cell development,M000100,1,0
0,0,0,0,0,1,0,0,0,0,0,-2.5,R-HSA-77387,Insulin receptor recycling,M000001,1,0
0,0,0,0,0,1,0,0,0,0,0,-2.1,GO:2000008,regulation of protein localization to cell surface,M000001,1,0
0,0,0,0,0,1,0,0,0,0,0,-3.2,GO:0051402,neuron apoptotic process,M000001,1,0
0,0,0,0,1,0,0,0,0,0,-2.6,0,GO:1903008,organelle disassembly,M000010,1,0
0,1,0,0,0,0,0,-6,0,0,0,0,GO:0006163,purine nucleotide metabolic process,M010000,1,0
0,1,0,0,0,0,0,-2.7,0,0,0,0,GO:0033866,nucleoside bisphosphate biosynthetic process,M010000,1,0
0,1,0,0,0,0,0,-6.4,0,0,0,0,R-HSA-6806667,Metabolism of fat-soluble vitamins,M010000,1,0
0,0,0,0,1,0,0,0,0,0,-2.2,0,GO:0048144,fibroblast proliferation,M000010,1,0
0,0,1,0,0,0,0,0,-2.7,0,0,0,M88,PID CD8 TCR PATHWAY,M001000,1,0
0,0,0,0,0,1,0,0,0,0,0,-2.4,GO:0006885,regulation of pH,M000001,1,0
1,0,0,0,0,0,-3.2,0,0,0,0,0,WP4337,ncRNAs involved in STAT3 signaling in hepatocellular carcinoma,M100000,1,0
0,0,1,0,0,0,0,0,-8,0,0,0,WP183,Proteasome degradation,M001000,1,0
0,0,0,1,0,0,0,0,0,-2,0,0,GO:0002066,columnar/cuboidal epithelial cell development,M000100,1,0
1,0,0,0,0,0,-6.2,0,0,0,0,0,WP5113,Antiviral and anti inflammatory effects of Nrf2 on SARS CoV 2 pathway,M100000,1,0
0,0,0,0,1,0,0,0,0,0,-3,0,GO:0061383,trabecula morphogenesis,M000010,1,0
0,0,1,0,0,0,0,0,-4.7,0,0,0,GO:0002269,leukocyte activation involved in inflammatory response,M001000,1,0
0,0,0,0,0,1,0,0,0,0,0,-2,GO:0048709,oligodendrocyte differentiation,M000001,1,0
0,0,0,0,1,0,0,0,0,0,-2.7,0,GO:0014033,neural crest cell differentiation,M000010,1,0
0,0,1,0,0,0,0,0,-2.8,0,0,0,WP4585,Cancer immunotherapy by PD 1 blockade,M001000,1,0
0,0,1,0,0,0,0,0,-3.6,0,0,0,GO:0034138,toll-like receptor 3 signaling pathway,M001000,1,0
0,0,1,0,0,0,0,0,-3.9,0,0,0,GO:2000116,regulation of cysteine-type endopeptidase activity,M001000,1,0
0,0,0,0,1,0,0,0,0,0,-2.1,0,GO:0030510,regulation of BMP signaling pathway,M000010,1,0
1,0,0,0,0,0,-2.9,0,0,0,0,0,M141,PID PI3KCI PATHWAY,M100000,1,0
0,0,0,1,0,0,0,0,0,-2.2,0,0,R-HSA-9013407,RHOH GTPase cycle,M000100,1,0
1,0,0,0,0,0,-4.2,0,0,0,0,0,R-HSA-400253,Circadian Clock,M100000,1,0
0,1,0,0,0,0,0,-5.8,0,0,0,0,GO:0032374,regulation of cholesterol transport,M010000,1,0
0,0,0,0,1,0,0,0,0,0,-3.8,0,WP5409,PAFAH1B1 copy number variation,M000010,1,0
0,0,1,0,0,0,0,0,-4.6,0,0,0,R-HSA-351202,Metabolism of polyamines,M001000,1,0
1,0,0,0,0,0,-2.6,0,0,0,0,0,GO:0090150,establishment of protein localization to membrane,M100000,1,0
1,0,0,0,0,0,-3.2,0,0,0,0,0,M121,PID MTOR 4PATHWAY,M100000,1,0
0,0,0,0,1,0,0,0,0,0,-2.4,0,GO:0001569,branching involved in blood vessel morphogenesis,M000010,1,0
0,0,0,0,0,1,0,0,0,0,0,-3.6,GO:0097061,dendritic spine organization,M000001,1,0
1,0,0,0,0,0,-2.1,0,0,0,0,0,WP314,Fas ligand pathway and stress induction of heat shock proteins,M100000,1,0
0,1,0,0,0,0,0,-3.5,0,0,0,0,GO:0006637,acyl-CoA metabolic process,M010000,1,0
1,0,0,0,0,0,-3.9,0,0,0,0,0,WP395,IL 4 signaling pathway,M100000,1,0
0,0,0,0,1,0,0,0,0,0,-2.9,0,GO:0008542,visual learning,M000010,1,0
0,0,0,0,1,0,0,0,0,0,-3.4,0,WP4540,Hippo signaling regulation pathways,M000010,1,0
0,0,1,0,0,0,0,0,-2.6,0,0,0,GO:0032740,positive regulation of interleukin-17 production,M001000,1,0
0,1,0,0,0,0,0,-2.8,0,0,0,0,GO:0051180,vitamin transport,M010000,1,0
0,0,0,0,1,0,0,0,0,0,-2.4,0,GO:0031116,positive regulation of microtubule polymerization,M000010,1,0
0,0,0,0,0,1,0,0,0,0,0,-2.6,GO:0032511,late endosome to vacuole transport via multivesicular body sorting pathway,M000001,1,0
1,0,0,0,0,0,-4.5,0,0,0,0,0,GO:0070666,regulation of mast cell proliferation,M100000,1,0
0,0,1,0,0,0,0,0,-2.8,0,0,0,R-HSA-376176,Signaling by ROBO receptors,M001000,1,0
0,0,1,0,0,0,0,0,-2.7,0,0,0,GO:0002726,positive regulation of T cell cytokine production,M001000,1,0
0,0,1,0,0,0,0,0,-4.6,0,0,0,R-HSA-5610783,Degradation of GLI2 by the proteasome,M001000,1,0
0,0,1,0,0,0,0,0,-3.5,0,0,0,GO:0046133,pyrimidine ribonucleoside catabolic process,M001000,1,0
0,0,0,0,1,0,0,0,0,0,-2,0,GO:1902850,microtubule cytoskeleton organization involved in mitosis,M000010,1,0
0,0,0,0,1,0,0,0,0,0,-3.3,0,WP3298,Melatonin metabolism and effects,M000010,1,0
0,0,0,0,1,0,0,0,0,0,-2.2,0,GO:0048640,negative regulation of developmental growth,M000010,1,0
1,0,0,0,0,0,-2.2,0,0,0,0,0,R-HSA-9607240,FLT3 Signaling,M100000,1,0
0,1,0,0,0,0,0,-3.1,0,0,0,0,GO:0071616,acyl-CoA biosynthetic process,M010000,1,0
0,1,0,0,0,0,0,-4.8,0,0,0,0,GO:0006091,generation of precursor metabolites and energy,M010000,1,0
0,1,0,0,0,0,0,-3.4,0,0,0,0,R-HSA-9033241,Peroxisomal protein import,M010000,1,0
1,0,0,0,0,0,-2,0,0,0,0,0,M5916,HALLMARK APICAL SURFACE,M100000,1,0
0,1,0,0,0,0,0,-3.4,0,0,0,0,R-HSA-5609975,Diseases associated with glycosylation precursor biosynthesis,M010000,1,0
1,0,0,0,0,0,-4.7,0,0,0,0,0,GO:0038043,interleukin-5-mediated signaling pathway,M100000,1,0
0,0,1,0,0,0,0,0,-5.7,0,0,0,WP5187,mRNA vaccine activation of dendritic cell and induction of IFN 1,M001000,1,0
0,0,1,0,0,0,0,0,-3.5,0,0,0,GO:0042742,defense response to bacterium,M001000,1,0
0,0,1,0,0,0,0,0,-5.2,0,0,0,hsa03050,Proteasome,M001000,1,0
0,0,0,1,0,0,0,0,0,-2,0,0,GO:0046006,regulation of activated T cell proliferation,M000100,1,0
0,0,1,0,0,0,0,0,-12,0,0,0,GO:0002474,antigen processing and presentation of peptide antigen via MHC class I,M001000,1,0
0,1,0,0,0,0,0,-3,0,0,0,0,GO:1903573,negative regulation of response to endoplasmic reticulum stress,M010000,1,0
0,0,1,0,0,0,0,0,-3.1,0,0,0,WP384,Apoptosis modulation by HSP70,M001000,1,0
0,0,1,0,0,0,0,0,-4.3,0,0,0,R-HSA-8878159,Transcriptional regulation by RUNX3,M001000,1,0
0,0,1,0,0,0,0,0,-4.4,0,0,0,R-HSA-5358346,Hedgehog ligand biogenesis,M001000,1,0
0,0,1,0,0,0,0,0,-5.1,0,0,0,GO:0032677,regulation of interleukin-8 production,M001000,1,0
0,0,0,0,1,0,0,0,0,0,-4.2,0,R-HSA-1632852,Macroautophagy,M000010,1,0
1,0,0,0,0,0,-3.2,0,0,0,0,0,GO:0060263,regulation of respiratory burst,M100000,1,0
0,0,0,0,1,0,0,0,0,0,-2.4,0,WP727,Monoamine transport,M000010,1,0
0,0,0,0,1,0,0,0,0,0,-2.9,0,GO:0001738,morphogenesis of a polarized epithelium,M000010,1,0
0,0,0,1,0,0,0,0,0,-3.1,0,0,GO:0016202,regulation of striated muscle tissue development,M000100,1,0
0,0,0,0,1,0,0,0,0,0,-2.2,0,R-HSA-2995410,Nuclear Envelope (NE) Reassembly,M000010,1,0
0,0,0,0,1,0,0,0,0,0,-2.4,0,WP4155,Endometrial cancer,M000010,1,0
0,0,1,0,0,0,0,0,-3.3,0,0,0,R-HSA-5689603,UCH proteinases,M001000,1,0
0,0,0,0,0,1,0,0,0,0,0,-5.8,GO:0044000,movement in host,M000001,1,0
0,0,1,0,0,0,0,0,-3.2,0,0,0,GO:0001916,positive regulation of T cell mediated cytotoxicity,M001000,1,0
0,0,1,0,0,0,0,0,-2.9,0,0,0,GO:0001836,release of cytochrome c from mitochondria,M001000,1,0
0,0,1,0,0,0,0,0,-4,0,0,0,GO:1902622,regulation of neutrophil migration,M001000,1,0
0,0,1,0,0,0,0,0,-2.5,0,0,0,GO:0010575,positive regulation of vascular endothelial growth factor production,M001000,1,0
0,1,0,0,0,0,0,-3.2,0,0,0,0,GO:0110096,cellular response to aldehyde,M010000,1,0
0,0,0,0,1,0,0,0,0,0,-3.3,0,GO:0198738,cell-cell signaling by wnt,M000010,1,0
0,1,0,0,0,0,0,-7.8,0,0,0,0,M5948,HALLMARK BILE ACID METABOLISM,M010000,1,0
0,0,1,0,0,0,0,0,-3.5,0,0,0,GO:0075294,positive regulation by symbiont of entry into host,M001000,1,0
0,1,0,0,0,0,0,-2.5,0,0,0,0,GO:1903018,regulation of glycoprotein metabolic process,M010000,1,0
0,0,1,0,0,0,0,0,-4.1,0,0,0,GO:0042102,positive regulation of T cell proliferation,M001000,1,0
0,0,0,0,1,0,0,0,0,0,-2.4,0,GO:0048814,regulation of dendrite morphogenesis,M000010,1,0
0,0,0,0,1,0,0,0,0,0,-4.4,0,GO:0021885,forebrain cell migration,M000010,1,0
0,0,0,0,0,1,0,0,0,0,0,-2.1,GO:0042307,positive regulation of protein import into nucleus,M000001,1,0
0,0,0,0,0,1,0,0,0,0,0,-5.5,R-HSA-5627123,RHO GTPases activate PAKs,M000001,1,0
0,1,0,0,0,0,0,-2.3,0,0,0,0,R-HSA-5663084,Diseases of carbohydrate metabolism,M010000,1,0
0,1,0,0,0,0,0,-3,0,0,0,0,hsa00100,Steroid biosynthesis,M010000,1,0
0,1,0,0,0,0,0,-6.5,0,0,0,0,GO:0034384,high-density lipoprotein particle clearance,M010000,1,0
0,0,1,0,0,0,0,0,-2.8,0,0,0,GO:0051591,response to cAMP,M001000,1,0
0,0,1,0,0,0,0,0,-2.6,0,0,0,R-HSA-9694635,Translation of Structural Proteins,M001000,1,0
0,0,1,0,0,0,0,0,-3.9,0,0,0,R-HSA-9660826,Purinergic signaling in leishmaniasis infection,M001000,1,0
0,1,0,0,0,0,0,-3.2,0,0,0,0,WP4522,Metabolic pathway of LDL HDL and TG including diseases,M010000,1,0
0,1,0,0,0,0,0,-3.8,0,0,0,0,GO:0042572,retinol metabolic process,M010000,1,0
0,0,0,0,0,1,0,0,0,0,0,-2.6,GO:1900182,positive regulation of protein localization to nucleus,M000001,1,0
1,0,0,0,0,0,-3.2,0,0,0,0,0,M26,PID NFKAPPAB ATYPICAL PATHWAY,M100000,1,0
0,0,0,0,0,1,0,0,0,0,0,-2.2,GO:0008333,endosome to lysosome transport,M000001,1,0
0,0,1,0,0,0,0,0,-3,0,0,0,hsa02010,ABC transporters,M001000,1,0
0,0,0,1,0,0,0,0,0,-2.6,0,0,GO:0030324,lung development,M000100,1,0
1,0,0,0,0,0,-4.3,0,0,0,0,0,GO:0070673,response to interleukin-18,M100000,1,0
1,0,0,0,0,0,-3.1,0,0,0,0,0,WP2037,Prolactin signaling pathway,M100000,1,0
0,1,0,0,0,0,0,-4,0,0,0,0,GO:0032369,negative regulation of lipid transport,M010000,1,0
0,0,1,0,0,0,0,0,-2.2,0,0,0,hsa05340,Primary immunodeficiency,M001000,1,0
0,1,0,0,0,0,0,-3.6,0,0,0,0,GO:0032372,negative regulation of sterol transport,M010000,1,0
1,0,0,0,0,0,-4.4,0,0,0,0,0,R-HSA-9670439,"Signaling by phosphorylated juxtamembrane, extracellular and kinase domain KIT mutants",M100000,1,0
0,0,1,0,0,0,0,0,-3,0,0,0,GO:0031343,positive regulation of cell killing,M001000,1,0
0,0,0,0,1,0,0,0,0,0,-2.3,0,GO:0001824,blastocyst development,M000010,1,0
0,0,0,0,0,1,0,0,0,0,0,-6.6,hsa04144,Endocytosis,M000001,1,0
0,1,0,0,0,0,0,-7.6,0,0,0,0,GO:0008203,cholesterol metabolic process,M010000,1,0
0,0,0,0,1,0,0,0,0,0,-3.8,0,R-HSA-9648025,EML4 and NUDC in mitotic spindle formation,M000010,1,0
0,0,1,0,0,0,0,0,-2,0,0,0,R-HSA-8878171,Transcriptional regulation by RUNX1,M001000,1,0
1,0,0,0,0,0,-2.6,0,0,0,0,0,GO:0035308,negative regulation of protein dephosphorylation,M100000,1,0
0,1,0,0,0,0,0,-2.6,0,0,0,0,GO:0046949,fatty-acyl-CoA biosynthetic process,M010000,1,0
0,0,0,0,1,0,0,0,0,0,-3.2,0,GO:0060973,cell migration involved in heart development,M000010,1,0
