_MEMBER_down_common_genes,_MEMBER_down_epi_only,_MEMBER_down_mes_only,_MEMBER_down_mes_up_epi,_MEMBER_up_common_genes,_MEMBER_up_epi_only,_MEMBER_up_mes_down_epi,_MEMBER_up_mes_only,_LogP_down_common_genes,_LogP_down_epi_only,_LogP_down_mes_only,_LogP_down_mes_up_epi,_LogP_up_common_genes,_LogP_up_epi_only,_LogP_up_mes_down_epi,_LogP_up_mes_only,GO,Description,_PATTERN_,_RANK_,GiniIndex
1,0,0,0,0,0,0,0,-3.1,0,0,0,0,0,0,0,GO:0009063,amino acid catabolic process,M10000000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-2.8,0,0,0,GO:1903131,mononuclear cell differentiation,M00001000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-12,0,0,0,R-HSA-180585,Vif-mediated degradation of APOBEC3G,M00001000,1,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,-3.5,0,GO:0072595,maintenance of protein localization in organelle,M00000010,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-11,0,0,0,GO:0048002,antigen processing and presentation of peptide antigen,M00001000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-4.2,0,0,0,GO:0042058,regulation of epidermal growth factor receptor signaling pathway,M00001000,1,0
0,1,0,0,0,0,0,0,0,-2.7,0,0,0,0,0,0,GO:0030194,positive regulation of blood coagulation,M01000000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-12,0,0,0,R-HSA-8941858,Regulation of RUNX3 expression and activity,M00001000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-5.9,0,0,0,hsa05010,Alzheimer disease,M00001000,1,0
1,0,0,0,0,0,0,0,-4.2,0,0,0,0,0,0,0,GO:0033500,carbohydrate homeostasis,M10000000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-5.3,0,0,0,GO:0002428,antigen processing and presentation of peptide antigen via MHC class Ib,M00001000,1,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,-2.4,0,GO:0140448,signaling receptor ligand precursor processing,M00000010,1,0
1,0,0,0,0,0,0,0,-4.1,0,0,0,0,0,0,0,GO:0016139,glycoside catabolic process,M10000000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-3.3,0,0,0,GO:0045744,negative regulation of G protein-coupled receptor signaling pathway,M00001000,1,0
1,0,0,0,0,0,0,0,-5.3,0,0,0,0,0,0,0,GO:0033540,fatty acid beta-oxidation using acyl-CoA oxidase,M10000000,1,0
0,0,1,0,0,0,0,0,0,0,-2.7,0,0,0,0,0,GO:0140253,cell-cell fusion,M00100000,1,0
1,0,0,0,0,0,0,0,-2.1,0,0,0,0,0,0,0,WP500,Glycogen synthesis and degradation,M10000000,1,0
1,0,0,0,0,0,0,0,-5,0,0,0,0,0,0,0,GO:0060935,cardiac fibroblast cell differentiation,M10000000,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-2.1,0,0,GO:0050768,negative regulation of neurogenesis,M00000100,1,0
0,0,1,0,0,0,0,0,0,0,-2.8,0,0,0,0,0,GO:0086012,membrane depolarization during cardiac muscle cell action potential,M00100000,1,0
0,0,0,1,0,0,0,0,0,0,0,-2.1,0,0,0,0,GO:0031396,regulation of protein ubiquitination,M00010000,1,0
0,0,1,0,0,0,0,0,0,0,-2.2,0,0,0,0,0,GO:0000281,mitotic cytokinesis,M00100000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-11,0,0,0,WP4630,Measles virus infection,M00001000,1,0
0,0,0,1,0,0,0,0,0,0,0,-3.1,0,0,0,0,GO:0015012,heparan sulfate proteoglycan biosynthetic process,M00010000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-4.7,0,0,0,GO:0061518,microglial cell proliferation,M00001000,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-2.9,0,0,GO:0034767,positive regulation of monoatomic ion transmembrane transport,M00000100,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-3,0,0,0,GO:2000144,positive regulation of DNA-templated transcription initiation,M00001000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-2.7,0,0,0,GO:0032728,positive regulation of interferon-beta production,M00001000,1,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-2,GO:0090148,membrane fission,M00000001,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-6,0,0,0,GO:0002832,negative regulation of response to biotic stimulus,M00001000,1,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-2.4,GO:0019068,virion assembly,M00000001,1,0
0,1,0,0,0,0,0,0,0,-2.1,0,0,0,0,0,0,hsa04814,Motor proteins,M01000000,1,0
0,1,0,0,0,0,0,0,0,-2.6,0,0,0,0,0,0,GO:0060113,inner ear receptor cell differentiation,M01000000,1,0
0,0,0,1,0,0,0,0,0,0,0,-2.6,0,0,0,0,R-HSA-8854214,TBC/RABGAPs,M00010000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-3.2,0,0,0,GO:0032233,positive regulation of actin filament bundle assembly,M00001000,1,0
1,0,0,0,0,0,0,0,-4.3,0,0,0,0,0,0,0,GO:0060509,type I pneumocyte differentiation,M10000000,1,0
1,0,0,0,0,0,0,0,-2.5,0,0,0,0,0,0,0,WP4816,TGF beta receptor signaling in skeletal dysplasias,M10000000,1,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-3,GO:0061515,myeloid cell development,M00000001,1,0
1,0,0,0,0,0,0,0,-2.2,0,0,0,0,0,0,0,GO:0070374,positive regulation of ERK1 and ERK2 cascade,M10000000,1,0
0,1,0,0,0,0,0,0,0,-4.5,0,0,0,0,0,0,GO:0060249,anatomical structure homeostasis,M01000000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-10,0,0,0,GO:0019885,antigen processing and presentation of endogenous peptide antigen via MHC class I,M00001000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-2.6,0,0,0,GO:0030098,lymphocyte differentiation,M00001000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-4.3,0,0,0,GO:0022408,negative regulation of cell-cell adhesion,M00001000,1,0
1,0,0,0,0,0,0,0,-3.9,0,0,0,0,0,0,0,WP5104,Acquired partial lipodystrophy Barraquer Simons syndrome,M10000000,1,0
1,0,0,0,0,0,0,0,-3.5,0,0,0,0,0,0,0,GO:1903522,regulation of blood circulation,M10000000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-3.2,0,0,0,GO:0002712,regulation of B cell mediated immunity,M00001000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-3.7,0,0,0,GO:0050868,negative regulation of T cell activation,M00001000,1,0
1,0,0,0,0,0,0,0,-4.7,0,0,0,0,0,0,0,WP408,Oxidative stress response,M10000000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-2.6,0,0,0,R-HSA-1433557,Signaling by SCF-KIT,M00001000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-3.1,0,0,0,GO:0032651,regulation of interleukin-1 beta production,M00001000,1,0
0,1,0,0,0,0,0,0,0,-3.2,0,0,0,0,0,0,GO:0006835,dicarboxylic acid transport,M01000000,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-2.6,0,0,GO:0043473,pigmentation,M00000100,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-5,0,0,0,R-HSA-181438,Toll Like Receptor 2 (TLR2) Cascade,M00001000,1,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-2.6,R-HSA-162588,Budding and maturation of HIV virion,M00000001,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-3.9,0,0,0,GO:0002478,antigen processing and presentation of exogenous peptide antigen,M00001000,1,0
1,0,0,0,0,0,0,0,-2.2,0,0,0,0,0,0,0,R-HSA-9013424,RHOV GTPase cycle,M10000000,1,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,-2.2,0,GO:0001890,placenta development,M00000010,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-4.2,0,0,0,GO:0035456,response to interferon-beta,M00001000,1,0
0,1,0,0,0,0,0,0,0,-4.4,0,0,0,0,0,0,GO:0061041,regulation of wound healing,M01000000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-7.3,0,0,0,GO:0060759,regulation of response to cytokine stimulus,M00001000,1,0
0,0,1,0,0,0,0,0,0,0,-2.7,0,0,0,0,0,hsa03250,Viral life cycle - HIV-1,M00100000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-8.5,0,0,0,R-HSA-5610787,Hedgehog 'off' state,M00001000,1,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-2.6,GO:0002710,negative regulation of T cell mediated immunity,M00000001,1,0
0,1,0,0,0,0,0,0,0,-4.6,0,0,0,0,0,0,GO:0034384,high-density lipoprotein particle clearance,M01000000,1,0
1,0,0,0,0,0,0,0,-3,0,0,0,0,0,0,0,GO:0032271,regulation of protein polymerization,M10000000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-6.7,0,0,0,R-HSA-5689896,Ovarian tumor domain proteases,M00001000,1,0
1,0,0,0,0,0,0,0,-3.2,0,0,0,0,0,0,0,WP4815,Glycosaminoglycan degradation,M10000000,1,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,-2.2,0,GO:0006892,post-Golgi vesicle-mediated transport,M00000010,1,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,-4.8,0,hsa00100,Steroid biosynthesis,M00000010,1,0
0,1,0,0,0,0,0,0,0,-2.5,0,0,0,0,0,0,GO:1902475,L-alpha-amino acid transmembrane transport,M01000000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-5.4,0,0,0,GO:0002476,antigen processing and presentation of endogenous peptide antigen via MHC class Ib,M00001000,1,0
0,1,0,0,0,0,0,0,0,-2.4,0,0,0,0,0,0,GO:0002526,acute inflammatory response,M01000000,1,0
0,0,0,1,0,0,0,0,0,0,0,-2.6,0,0,0,0,R-HSA-9612973,Autophagy,M00010000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-3.1,0,0,0,GO:0002220,innate immune response activating cell surface receptor signaling pathway,M00001000,1,0
0,1,0,0,0,0,0,0,0,-2.3,0,0,0,0,0,0,GO:0006739,NADP metabolic process,M01000000,1,0
1,0,0,0,0,0,0,0,-2.4,0,0,0,0,0,0,0,GO:0007628,adult walking behavior,M10000000,1,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,-2.2,0,GO:0030073,insulin secretion,M00000010,1,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-2.9,WP179,Cell cycle,M00000001,1,0
1,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,GO:0033002,muscle cell proliferation,M10000000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-10,0,0,0,R-HSA-9759194,Nuclear events mediated by NFE2L2,M00001000,1,0
1,0,0,0,0,0,0,0,-2.4,0,0,0,0,0,0,0,GO:0006112,energy reserve metabolic process,M10000000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-3,0,0,0,M167,PID AP1 PATHWAY,M00001000,1,0
1,0,0,0,0,0,0,0,-2.6,0,0,0,0,0,0,0,R-HSA-8982491,Glycogen metabolism,M10000000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-2.5,0,0,0,GO:0060337,type I interferon-mediated signaling pathway,M00001000,1,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-2.4,GO:1990830,cellular response to leukemia inhibitory factor,M00000001,1,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-3.4,GO:0006903,vesicle targeting,M00000001,1,0
0,1,0,0,0,0,0,0,0,-5.6,0,0,0,0,0,0,GO:0007605,sensory perception of sound,M01000000,1,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-2.1,R-HSA-425366,"Transport of bile salts and organic acids, metal ions and amine compounds",M00000001,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-3.3,0,0,0,WP4754,IL 18 signaling pathway,M00001000,1,0
0,0,0,1,0,0,0,0,0,0,0,-3.7,0,0,0,0,GO:2000027,regulation of animal organ morphogenesis,M00010000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-3.6,0,0,0,GO:0032680,regulation of tumor necrosis factor production,M00001000,1,0
0,1,0,0,0,0,0,0,0,-2.2,0,0,0,0,0,0,hsa04975,Fat digestion and absorption,M01000000,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-5.2,0,0,GO:0048247,lymphocyte chemotaxis,M00000100,1,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,-3.8,0,WP4724,Omega 9 fatty acid synthesis,M00000010,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-5.4,0,0,0,GO:0002484,antigen processing and presentation of endogenous peptide antigen via MHC class I via ER pathway,M00001000,1,0
1,0,0,0,0,0,0,0,-2.3,0,0,0,0,0,0,0,hsa04922,Glucagon signaling pathway,M10000000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-6.7,0,0,0,WP4329,miRNA role in immune response in sepsis,M00001000,1,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-2.8,GO:0098781,ncRNA transcription,M00000001,1,0
0,1,0,0,0,0,0,0,0,-22,0,0,0,0,0,0,WP5390,Pancreatic cancer subtypes,M01000000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-3.6,0,0,0,R-HSA-5357905,Regulation of TNFR1 signaling,M00001000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-4,0,0,0,GO:0046635,positive regulation of alpha-beta T cell activation,M00001000,1,0
1,0,0,0,0,0,0,0,-2.5,0,0,0,0,0,0,0,GO:1902430,negative regulation of amyloid-beta formation,M10000000,1,0
0,0,1,0,0,0,0,0,0,0,-3.2,0,0,0,0,0,GO:0060395,SMAD protein signal transduction,M00100000,1,0
0,0,1,0,0,0,0,0,0,0,-2.5,0,0,0,0,0,M295,SIG PIP3 SIGNALING IN CARDIAC MYOCTES,M00100000,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-3.9,0,0,GO:0048525,negative regulation of viral process,M00000100,1,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,-3.2,0,WP5194,Synthesis of ceramides and 1 deoxyceramides,M00000010,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-2.6,0,0,0,hsa05210,Colorectal cancer,M00001000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-4,0,0,0,hsa05120,Epithelial cell signaling in Helicobacter pylori infection,M00001000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-4,0,0,0,WP3614,Photodynamic therapy induced HIF 1 survival signaling,M00001000,1,0
0,1,0,0,0,0,0,0,0,-3.3,0,0,0,0,0,0,GO:1900046,regulation of hemostasis,M01000000,1,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,-3.1,0,GO:0018193,peptidyl-amino acid modification,M00000010,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-2.2,0,0,GO:1903051,negative regulation of proteolysis involved in protein catabolic process,M00000100,1,0
1,0,0,0,0,0,0,0,-2.6,0,0,0,0,0,0,0,GO:0071774,response to fibroblast growth factor,M10000000,1,0
0,0,0,1,0,0,0,0,0,0,0,-2.5,0,0,0,0,M219,PID HEDGEHOG GLI PATHWAY,M00010000,1,0
0,0,1,0,0,0,0,0,0,0,-2,0,0,0,0,0,GO:0044088,regulation of vacuole organization,M00100000,1,0
0,1,0,0,0,0,0,0,0,-5,0,0,0,0,0,0,GO:0015748,organophosphate ester transport,M01000000,1,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-2.9,GO:0039702,viral budding via host ESCRT complex,M00000001,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-4.3,0,0,0,GO:1901186,positive regulation of ERBB signaling pathway,M00001000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-4.1,0,0,0,GO:0140895,cell surface toll-like receptor signaling pathway,M00001000,1,0
1,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,GO:0030500,regulation of bone mineralization,M10000000,1,0
1,0,0,0,0,0,0,0,-2.4,0,0,0,0,0,0,0,WP5420,ADHD and autism ASD linked metabolic pathways and SNP,M10000000,1,0
1,0,0,0,0,0,0,0,-4.9,0,0,0,0,0,0,0,GO:0016052,carbohydrate catabolic process,M10000000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-9.8,0,0,0,R-HSA-69202,Cyclin E associated events during G1/S transition,M00001000,1,0
0,0,0,1,0,0,0,0,0,0,0,-3,0,0,0,0,WP422,MAPK cascade,M00010000,1,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,-2.2,0,GO:0045103,intermediate filament-based process,M00000010,1,0
1,0,0,0,0,0,0,0,-2.4,0,0,0,0,0,0,0,WP4155,Endometrial cancer,M10000000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-2.1,0,0,0,GO:0048255,mRNA stabilization,M00001000,1,0
0,1,0,0,0,0,0,0,0,-3.7,0,0,0,0,0,0,GO:0051918,negative regulation of fibrinolysis,M01000000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-3.1,0,0,0,GO:0051091,positive regulation of DNA-binding transcription factor activity,M00001000,1,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-2.1,R-HSA-72766,Translation,M00000001,1,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,-4.3,0,GO:0009750,response to fructose,M00000010,1,0
1,0,0,0,0,0,0,0,-4.7,0,0,0,0,0,0,0,WP4223,Ras signaling,M10000000,1,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-5,GO:0090110,COPII-coated vesicle cargo loading,M00000001,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-16,0,0,0,R-HSA-9020702,Interleukin-1 signaling,M00001000,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-4.3,0,0,GO:0010818,T cell chemotaxis,M00000100,1,0
1,0,0,0,0,0,0,0,-2.2,0,0,0,0,0,0,0,R-HSA-9013407,RHOH GTPase cycle,M10000000,1,0
0,0,1,0,0,0,0,0,0,0,-2.6,0,0,0,0,0,GO:0021766,hippocampus development,M00100000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-9.9,0,0,0,R-HSA-6807070,PTEN Regulation,M00001000,1,0
0,0,1,0,0,0,0,0,0,0,-3.1,0,0,0,0,0,WP4536,Genes related to primary cilium development based on CRISPR,M00100000,1,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-3,R-HSA-9008059,Interleukin-37 signaling,M00000001,1,0
0,0,1,0,0,0,0,0,0,0,-3.2,0,0,0,0,0,GO:0043547,positive regulation of GTPase activity,M00100000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-2.1,0,0,0,R-HSA-2029482,Regulation of actin dynamics for phagocytic cup formation,M00001000,1,0
1,0,0,0,0,0,0,0,-2.1,0,0,0,0,0,0,0,GO:0051051,negative regulation of transport,M10000000,1,0
0,1,0,0,0,0,0,0,0,-7.1,0,0,0,0,0,0,GO:0032530,regulation of microvillus organization,M01000000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-2.6,0,0,0,GO:0051092,positive regulation of NF-kappaB transcription factor activity,M00001000,1,0
0,1,0,0,0,0,0,0,0,-4.5,0,0,0,0,0,0,GO:0050994,regulation of lipid catabolic process,M01000000,1,0
0,1,0,0,0,0,0,0,0,-2.9,0,0,0,0,0,0,R-HSA-140837,Intrinsic Pathway of Fibrin Clot Formation,M01000000,1,0
0,0,0,1,0,0,0,0,0,0,0,-2.1,0,0,0,0,GO:0048284,organelle fusion,M00010000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-2.4,0,0,0,GO:0001738,morphogenesis of a polarized epithelium,M00001000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-4.5,0,0,0,GO:0045657,positive regulation of monocyte differentiation,M00001000,1,0
0,1,0,0,0,0,0,0,0,-3.2,0,0,0,0,0,0,R-HSA-2173782,Binding and Uptake of Ligands by Scavenger Receptors,M01000000,1,0
1,0,0,0,0,0,0,0,-3.5,0,0,0,0,0,0,0,R-HSA-196849,Metabolism of water-soluble vitamins and cofactors,M10000000,1,0
1,0,0,0,0,0,0,0,-3,0,0,0,0,0,0,0,GO:0046777,protein autophosphorylation,M10000000,1,0
0,0,0,1,0,0,0,0,0,0,0,-2.6,0,0,0,0,M8626,SIG BCR SIGNALING PATHWAY,M00010000,1,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,-3.1,0,GO:0030968,endoplasmic reticulum unfolded protein response,M00000010,1,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,-8.6,0,GO:0006457,protein folding,M00000010,1,0
0,1,0,0,0,0,0,0,0,-2.7,0,0,0,0,0,0,GO:0009308,amine metabolic process,M01000000,1,0
1,0,0,0,0,0,0,0,-2.3,0,0,0,0,0,0,0,WP4685,Melanoma,M10000000,1,0
0,0,0,1,0,0,0,0,0,0,0,-2.8,0,0,0,0,GO:0045616,regulation of keratinocyte differentiation,M00010000,1,0
0,0,0,1,0,0,0,0,0,0,0,-2.1,0,0,0,0,GO:0021545,cranial nerve development,M00010000,1,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-4.8,GO:0030490,maturation of SSU-rRNA,M00000001,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-10,0,0,0,R-HSA-176408,Regulation of APC/C activators between G1/S and early anaphase,M00001000,1,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,-3.8,0,R-HSA-1650814,Collagen biosynthesis and modifying enzymes,M00000010,1,0
0,0,1,0,0,0,0,0,0,0,-2.2,0,0,0,0,0,GO:0021543,pallium development,M00100000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-3.1,0,0,0,GO:0032663,regulation of interleukin-2 production,M00001000,1,0
1,0,0,0,0,0,0,0,-2.6,0,0,0,0,0,0,0,GO:0022898,regulation of transmembrane transporter activity,M10000000,1,0
0,0,1,0,0,0,0,0,0,0,-3.5,0,0,0,0,0,M214,PID ERBB1 INTERNALIZATION PATHWAY,M00100000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-4.3,0,0,0,R-HSA-5602358,Diseases associated with the TLR signaling cascade,M00001000,1,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-3.3,hsa01250,Biosynthesis of nucleotide sugars,M00000001,1,0
1,0,0,0,0,0,0,0,-2.4,0,0,0,0,0,0,0,GO:1901655,cellular response to ketone,M10000000,1,0
0,1,0,0,0,0,0,0,0,-4.4,0,0,0,0,0,0,R-HSA-140875,Common Pathway of Fibrin Clot Formation,M01000000,1,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,-2.6,0,GO:0006516,glycoprotein catabolic process,M00000010,1,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-2.2,R-HSA-70171,Glycolysis,M00000001,1,0
1,0,0,0,0,0,0,0,-3.8,0,0,0,0,0,0,0,GO:0006027,glycosaminoglycan catabolic process,M10000000,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-3.5,0,0,GO:1904996,positive regulation of leukocyte adhesion to vascular endothelial cell,M00000100,1,0
0,0,0,1,0,0,0,0,0,0,0,-2.4,0,0,0,0,GO:0110020,regulation of actomyosin structure organization,M00010000,1,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-2.4,GO:0045668,negative regulation of osteoblast differentiation,M00000001,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-14,0,0,0,R-HSA-349425,Autodegradation of the E3 ubiquitin ligase COP1,M00001000,1,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-4.9,GO:0042254,ribosome biogenesis,M00000001,1,0
0,1,0,0,0,0,0,0,0,-3.7,0,0,0,0,0,0,hsa04978,Mineral absorption,M01000000,1,0
1,0,0,0,0,0,0,0,-2.4,0,0,0,0,0,0,0,GO:0050771,negative regulation of axonogenesis,M10000000,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-3.8,0,0,GO:0045056,transcytosis,M00000100,1,0
0,0,1,0,0,0,0,0,0,0,-3.2,0,0,0,0,0,R-HSA-350054,Notch-HLH transcription pathway,M00100000,1,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,-2,0,GO:0030203,glycosaminoglycan metabolic process,M00000010,1,0
1,0,0,0,0,0,0,0,-4.3,0,0,0,0,0,0,0,GO:0006551,leucine metabolic process,M10000000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-3.3,0,0,0,R-HSA-75893,TNF signaling,M00001000,1,0
1,0,0,0,0,0,0,0,-5.3,0,0,0,0,0,0,0,GO:0035902,response to immobilization stress,M10000000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-2.6,0,0,0,hsa05332,Graft-versus-host disease,M00001000,1,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,-2.1,0,WP2406,Cardiac progenitor differentiation,M00000010,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-18,0,0,0,WP183,Proteasome degradation,M00001000,1,0
1,0,0,0,0,0,0,0,-2.3,0,0,0,0,0,0,0,GO:0090659,walking behavior,M10000000,1,0
1,0,0,0,0,0,0,0,-3.9,0,0,0,0,0,0,0,GO:0008045,motor neuron axon guidance,M10000000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-8.3,0,0,0,GO:0050777,negative regulation of immune response,M00001000,1,0
1,0,0,0,0,0,0,0,-2.1,0,0,0,0,0,0,0,GO:0006941,striated muscle contraction,M10000000,1,0
0,0,1,0,0,0,0,0,0,0,-2,0,0,0,0,0,R-HSA-525793,Myogenesis,M00100000,1,0
0,1,0,0,0,0,0,0,0,-3,0,0,0,0,0,0,WP272,Blood clotting cascade,M01000000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-3.5,0,0,0,M5926,HALLMARK MYC TARGETS V1,M00001000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-3.2,0,0,0,GO:0098581,detection of external biotic stimulus,M00001000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-3.4,0,0,0,GO:0001836,release of cytochrome c from mitochondria,M00001000,1,0
1,0,0,0,0,0,0,0,-2.4,0,0,0,0,0,0,0,WP536,Calcium regulation in cardiac cells,M10000000,1,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-3.3,R-HSA-9675126,Diseases of mitotic cell cycle,M00000001,1,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-3,GO:0070936,protein K48-linked ubiquitination,M00000001,1,0
1,0,0,0,0,0,0,0,-2.2,0,0,0,0,0,0,0,GO:0051494,negative regulation of cytoskeleton organization,M10000000,1,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-3.5,GO:0022613,ribonucleoprotein complex biogenesis,M00000001,1,0
0,1,0,0,0,0,0,0,0,-2.4,0,0,0,0,0,0,GO:0030149,sphingolipid catabolic process,M01000000,1,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,-10,0,WP4718,Cholesterol metabolism with Bloch and Kandutsch Russell pathways,M00000010,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-14,0,0,0,R-HSA-446652,Interleukin-1 family signaling,M00001000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-9.6,0,0,0,R-HSA-453276,Regulation of mitotic cell cycle,M00001000,1,0
1,0,0,0,0,0,0,0,-3.8,0,0,0,0,0,0,0,GO:1902284,neuron projection extension involved in neuron projection guidance,M10000000,1,0
1,0,0,0,0,0,0,0,-2.4,0,0,0,0,0,0,0,GO:1902992,negative regulation of amyloid precursor protein catabolic process,M10000000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-3.9,0,0,0,GO:0051220,cytoplasmic sequestering of protein,M00001000,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-2.2,0,0,GO:1905039,carboxylic acid transmembrane transport,M00000100,1,0
